CIK,resolved_ticker,matched_alias,matched_articles,title_matches,body_matches,exact_ticker_matches,direct_high_confidence_edges,multi_company_high_confidence_edges,training_high_confidence_edges,training_distinct_recorded_dates,publisher_count,native_tag_agreement_rate,top_publisher_hash,top_publisher_fraction,publisher_entropy,training_days_denominator,training_day_coverage,risk_flags,risk_flag_count
1294133,INGN,INGN,4,0.0,0.0,4.0,4.0,0.0,2.0,1,2,1.0,deb56840b9cdc03f6c4ee4d521ae2d441afded63a6b8dfc35db2427b482be521,0.5,0.6931471805599453,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
891103,MTCH,usa interactive,2,2.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
708781,CASS,cass commercial,2,2.0,0.0,0.0,2.0,0.0,0.0,0,1,1.0,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,1.0,-0.0,1008,0.0,NONE,0
1653558,PRTH,m i acquisitions,3,2.0,1.0,0.0,3.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,NONE,0
1451448,GMBL,vgambling,5,5.0,0.0,0.0,4.0,1.0,0.0,0,0,0.2,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
353184,AIRT,AIRT,8,0.0,0.0,8.0,0.0,8.0,3.0,3,0,0.75,,0.0,0.0,1008,0.002976190476190476,SINGLE_TOKEN_SEMANTIC_RISK,1
1141197,PED,verdisys,2,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
714310,VLY,VLY,3,0.0,0.0,3.0,0.0,3.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
882150,MYN,blackrock muniyield new york quality fund,47,47.0,0.0,0.0,17.0,30.0,12.0,6,2,1.0,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.8571428571428571,0.410116318288409,1008,0.005952380952380952,NONE,0
2018064,TTGT,TTGT,2,0.0,0.0,2.0,2.0,0.0,0.0,0,1,1.0,84625ab1a763851f03bf27f1f4f68b3b7efe198626d098151d461cbb0e262da0,1.0,-0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1517022,AKBA,AKBA,2,0.0,0.0,2.0,2.0,0.0,2.0,1,1,1.0,08f472aed74b038b1cd05a1e3cd5afd5b1a5ccd3c9ab2b14bf706239f26376a8,1.0,-0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1546417,BLMN,BLMN,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1587987,NEWT,NEWT,2,0.0,0.0,2.0,2.0,0.0,2.0,1,1,1.0,08f472aed74b038b1cd05a1e3cd5afd5b1a5ccd3c9ab2b14bf706239f26376a8,1.0,-0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
908993,VKI,van kampen advantage municipal income trust ii,2,2.0,0.0,0.0,2.0,0.0,0.0,0,0,1.0,,0.0,0.0,1008,0.0,NONE,0
1504234,BGX,blackstone long short credit income fund,13,13.0,0.0,0.0,0.0,13.0,13.0,13,0,1.0,,0.0,0.0,1008,0.012896825396825396,NONE,0
1559991,DFP,DFP,2,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
1650372,TEAM,TEAM,1,0.0,0.0,1.0,0.0,1.0,1.0,1,0,0.0,,0.0,0.0,1008,0.000992063492063492,SINGLE_TOKEN_SEMANTIC_RISK,1
1580808,ATEN,ATEN,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1.0,,0.0,0.0,1008,0.0,SINGLE_TOKEN_SEMANTIC_RISK,1
886982,GS,goldman sachs,147998,55388.0,92610.0,0.0,55003.0,56253.0,17558.0,1179,200,0.056669684725469266,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.12232349537037036,3.6999301390539405,1008,1.0,EDGE_COUNT_TOP_1_PERCENT|IMPLAUSIBLY_HIGH_TRAINING_DAY_COVERAGE,2
1020710,DXPE,index,936956,184322.0,752634.0,0.0,280509.0,272123.0,79384.0,1395,177,6.19025866742942e-05,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3544829092497543,2.800864208344318,1008,1.0,EDGE_COUNT_TOP_1_PERCENT|IMPLAUSIBLY_HIGH_TRAINING_DAY_COVERAGE|SINGLE_TOKEN_SEMANTIC_RISK,3
1652130,NTLA,intellia therapeutics,2366,388.0,1978.0,0.0,223.0,1020.0,520.0,129,8,0.19907016060862215,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.3225806451612903,1.8274850947881192,1008,0.12797619047619047,NONE,0
1612630,JYNT,joint,124437,39993.0,84444.0,0.0,51441.0,42302.0,10528.0,1264,82,0.0024269308967590024,08f472aed74b038b1cd05a1e3cd5afd5b1a5ccd3c9ab2b14bf706239f26376a8,0.13307240704500978,2.8208603621782826,1008,1.0,EDGE_COUNT_TOP_1_PERCENT|IMPLAUSIBLY_HIGH_TRAINING_DAY_COVERAGE|SINGLE_TOKEN_SEMANTIC_RISK,3
1262976,CMPR,vistaprint,1000,905.0,95.0,0.0,819.0,153.0,23.0,7,7,0.002,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.5754716981132075,1.2685435804795784,1008,0.006944444444444444,SINGLE_TOKEN_SEMANTIC_RISK,1
716634,RDIB,citadel,4465,2243.0,2222.0,0.0,2084.0,1794.0,282.0,93,34,0.0,1b425b87521ec0ab5e4c02aa6bbf44fa197505a03a1fa7f593d749168cc34d2f,0.23952095808383234,2.903180317022778,1008,0.09226190476190477,SINGLE_TOKEN_SEMANTIC_RISK,1
1318484,CTRN,citi trends,2565,952.0,1613.0,0.0,502.0,1665.0,202.0,59,6,0.3044834307992203,7a760386ea72c5ddae3e4604fdc5f7fa942ad00c5db2a3d8dffc6bcb5912ebdf,0.6825396825396826,1.1015199010445251,1008,0.05853174603174603,NONE,0
1530721,CPRI,michael kors,7545,4882.0,2663.0,0.0,3755.0,2875.0,1092.0,183,91,0.0049039098740888,6752e69d6ebc246e5369e53b5493b1c51f51433551b895d3c67b2e427520e39e,0.16277915632754342,3.1761046262065626,1008,0.18154761904761904,NONE,0
940944,DRI,darden restaurants,9459,3493.0,5966.0,0.0,2575.0,4977.0,2219.0,423,74,0.3403108150967333,08f472aed74b038b1cd05a1e3cd5afd5b1a5ccd3c9ab2b14bf706239f26376a8,0.14801864801864803,3.290763735131868,1008,0.41964285714285715,NONE,0
3570,LNG,cheniere energy,8867,2591.0,6276.0,0.0,2399.0,3926.0,1606.0,419,34,0.22329987594451337,b760b1294f1c1c3c7acaf7968447dba9b64ee4ce0b10d6aa81600f9526801e12,0.2176560121765601,2.4543368997152606,1008,0.4156746031746032,NONE,0
1291855,SPCB,supercom,1008,707.0,301.0,0.0,677.0,229.0,275.0,58,18,0.4632936507936508,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.26582278481012656,2.200519467867251,1008,0.057539682539682536,SINGLE_TOKEN_SEMANTIC_RISK,1
1021860,NOV,national oilwell,6038,3574.0,2464.0,0.0,2970.0,1948.0,1171.0,261,55,0.41685988737992713,7276994fe3b691a33351d3624d75910566c16617a432697d5d342172678d794d,0.23864648263579696,2.6371835308039775,1008,0.25892857142857145,NONE,0
