phase,symbol,month,method,n,BA,MCC,Brier,AUC,up_recall,down_recall,pred_up,constant
train_forward_oof,AAPL,2018-08,F2_equal,69,0.6388888888888888,0.24839788620727343,0.20951725572873084,0.7298474945533769,0.6666666666666666,0.6111111111111112,0.5942028985507246,False
train_forward_oof,AAPL,2018-03,F2_recency,62,0.4083333333333333,-0.19358668169443338,0.3281233975866365,0.3302083333333334,0.25,0.5666666666666667,0.3387096774193548,False
train_forward_oof,AAPL,2018-04,F2_recency,63,0.47731854838709675,-0.0458272234441729,0.25475015502219034,0.4768145161290322,0.5483870967741935,0.40625,0.5714285714285714,False
train_forward_oof,AAPL,2018-05,F2_recency,66,0.5377446411929171,0.08043947985153671,0.24725025437557993,0.5992544268406338,0.35135135135135137,0.7241379310344828,0.3181818181818182,False
train_forward_oof,AAPL,2018-06,F2_recency,63,0.5324074074074074,0.07715167498104596,0.2581832574047733,0.3816872427983539,0.25,0.8148148148148148,0.2222222222222222,False
train_forward_oof,AAPL,2018-07,F2_recency,60,0.6245421245421245,0.24251094575618398,0.24600910361866038,0.6434676434676434,0.48717948717948717,0.7619047619047619,0.4,False
train_forward_oof,AAPL,2018-08,F2_recency,69,0.5343137254901961,0.060582412486517134,0.2789428240133663,0.5980392156862745,0.5686274509803921,0.5,0.5507246376811594,False
train_forward_oof,AMZN,2018-03,R1_equal,62,0.419047619047619,-0.18744806778279025,0.311749771518395,0.37142857142857144,0.6666666666666666,0.17142857142857143,0.7580645161290323,False
train_forward_oof,AMZN,2018-04,R1_equal,63,0.425,-0.15348515337873012,0.2608866613632526,0.4653061224489796,0.5357142857142857,0.3142857142857143,0.6190476190476191,False
train_forward_oof,AMZN,2018-05,R1_equal,65,0.49610136452241715,-0.007693004760192652,0.2574977696460093,0.4415204678362573,0.47368421052631576,0.5185185185185185,0.47692307692307695,False
train_forward_oof,AMZN,2018-06,R1_equal,63,0.6048913043478261,0.22006970263318495,0.23611675461342904,0.6065217391304348,0.775,0.43478260869565216,0.6984126984126984,False
train_forward_oof,AMZN,2018-07,R1_equal,60,0.5833333333333334,0.19245008972987526,0.24284511675294512,0.6111111111111112,0.8333333333333334,0.3333333333333333,0.75,False
train_forward_oof,AMZN,2018-08,R1_equal,69,0.6336206896551724,0.274433014821148,0.23060211345278409,0.6586206896551725,0.75,0.5172413793103449,0.6376811594202898,False
train_forward_oof,AMZN,2018-03,R1_recency,62,0.4264550264550264,-0.14708994708994708,0.28608281922090983,0.41375661375661377,0.48148148148148145,0.37142857142857144,0.5645161290322581,False
train_forward_oof,AMZN,2018-04,R1_recency,63,0.49642857142857144,-0.007121091148698563,0.27772576788808506,0.503061224489796,0.5357142857142857,0.45714285714285713,0.5396825396825397,False
train_forward_oof,AMZN,2018-05,R1_recency,65,0.5209551656920077,0.08594089299144314,0.28059799689708326,0.469785575048733,0.07894736842105263,0.9629629629629629,0.06153846153846154,False
train_forward_oof,AMZN,2018-06,R1_recency,63,0.4548913043478261,-0.08688170650756233,0.2472027223617842,0.5097826086956523,0.475,0.43478260869565216,0.5079365079365079,False
train_forward_oof,AMZN,2018-07,R1_recency,60,0.5333333333333333,0.08333333333333333,0.25600340468538174,0.5466666666666666,0.8333333333333334,0.23333333333333334,0.8,False
