key,symbol,cutoff_utc,horizon_minutes,n_articles,coverage,horizon_complete,used_group_count
AAPL|2018-10-25 15:30:00+00:00,AAPL,2018-10-25T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-25 15:30:00+00:00,AMZN,2018-10-25T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-26 13:30:00+00:00,AAPL,2018-10-26T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-26 13:30:00+00:00,AMZN,2018-10-26T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-26 14:30:00+00:00,AAPL,2018-10-26T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-26 14:30:00+00:00,AMZN,2018-10-26T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-26 15:30:00+00:00,AAPL,2018-10-26T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-26 15:30:00+00:00,AMZN,2018-10-26T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-29 13:30:00+00:00,AAPL,2018-10-29T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-29 13:30:00+00:00,AMZN,2018-10-29T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-29 14:30:00+00:00,AAPL,2018-10-29T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-29 14:30:00+00:00,AMZN,2018-10-29T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-29 15:30:00+00:00,AAPL,2018-10-29T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-29 15:30:00+00:00,AMZN,2018-10-29T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-30 13:30:00+00:00,AAPL,2018-10-30T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-30 13:30:00+00:00,AMZN,2018-10-30T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-30 14:30:00+00:00,AAPL,2018-10-30T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-30 14:30:00+00:00,AMZN,2018-10-30T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-30 15:30:00+00:00,AAPL,2018-10-30T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-30 15:30:00+00:00,AMZN,2018-10-30T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-31 13:30:00+00:00,AAPL,2018-10-31T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-31 13:30:00+00:00,AMZN,2018-10-31T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-31 14:30:00+00:00,AAPL,2018-10-31T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-31 14:30:00+00:00,AMZN,2018-10-31T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-10-31 15:30:00+00:00,AAPL,2018-10-31T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-10-31 15:30:00+00:00,AMZN,2018-10-31T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-01 13:30:00+00:00,AAPL,2018-11-01T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-01 13:30:00+00:00,AMZN,2018-11-01T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-01 14:30:00+00:00,AAPL,2018-11-01T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-01 14:30:00+00:00,AMZN,2018-11-01T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-01 15:30:00+00:00,AAPL,2018-11-01T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-01 15:30:00+00:00,AMZN,2018-11-01T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-02 13:30:00+00:00,AAPL,2018-11-02T13:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-02 13:30:00+00:00,AMZN,2018-11-02T13:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-02 14:30:00+00:00,AAPL,2018-11-02T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-02 14:30:00+00:00,AMZN,2018-11-02T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-02 15:30:00+00:00,AAPL,2018-11-02T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-02 15:30:00+00:00,AMZN,2018-11-02T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-05 14:30:00+00:00,AAPL,2018-11-05T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-05 14:30:00+00:00,AMZN,2018-11-05T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-05 15:30:00+00:00,AAPL,2018-11-05T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-05 15:30:00+00:00,AMZN,2018-11-05T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-05 16:30:00+00:00,AAPL,2018-11-05T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-05 16:30:00+00:00,AMZN,2018-11-05T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-06 14:30:00+00:00,AAPL,2018-11-06T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-06 14:30:00+00:00,AMZN,2018-11-06T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-06 15:30:00+00:00,AAPL,2018-11-06T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-06 15:30:00+00:00,AMZN,2018-11-06T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-06 16:30:00+00:00,AAPL,2018-11-06T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-06 16:30:00+00:00,AMZN,2018-11-06T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-07 14:30:00+00:00,AAPL,2018-11-07T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-07 14:30:00+00:00,AMZN,2018-11-07T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-07 15:30:00+00:00,AAPL,2018-11-07T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-07 15:30:00+00:00,AMZN,2018-11-07T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-07 16:30:00+00:00,AAPL,2018-11-07T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-07 16:30:00+00:00,AMZN,2018-11-07T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-08 14:30:00+00:00,AAPL,2018-11-08T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-08 14:30:00+00:00,AMZN,2018-11-08T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-08 15:30:00+00:00,AAPL,2018-11-08T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-08 15:30:00+00:00,AMZN,2018-11-08T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-08 16:30:00+00:00,AAPL,2018-11-08T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-08 16:30:00+00:00,AMZN,2018-11-08T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-09 14:30:00+00:00,AAPL,2018-11-09T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-09 14:30:00+00:00,AMZN,2018-11-09T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-09 15:30:00+00:00,AAPL,2018-11-09T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-09 15:30:00+00:00,AMZN,2018-11-09T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-09 16:30:00+00:00,AAPL,2018-11-09T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-09 16:30:00+00:00,AMZN,2018-11-09T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-12 14:30:00+00:00,AAPL,2018-11-12T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-12 14:30:00+00:00,AMZN,2018-11-12T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-12 15:30:00+00:00,AAPL,2018-11-12T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-12 15:30:00+00:00,AMZN,2018-11-12T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-12 16:30:00+00:00,AAPL,2018-11-12T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-12 16:30:00+00:00,AMZN,2018-11-12T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-13 14:30:00+00:00,AAPL,2018-11-13T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-13 14:30:00+00:00,AMZN,2018-11-13T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-13 15:30:00+00:00,AAPL,2018-11-13T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-13 15:30:00+00:00,AMZN,2018-11-13T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-13 16:30:00+00:00,AAPL,2018-11-13T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-13 16:30:00+00:00,AMZN,2018-11-13T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-14 14:30:00+00:00,AAPL,2018-11-14T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-14 14:30:00+00:00,AMZN,2018-11-14T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-14 15:30:00+00:00,AAPL,2018-11-14T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-14 15:30:00+00:00,AMZN,2018-11-14T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-14 16:30:00+00:00,AAPL,2018-11-14T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-14 16:30:00+00:00,AMZN,2018-11-14T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-15 14:30:00+00:00,AAPL,2018-11-15T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-15 14:30:00+00:00,AMZN,2018-11-15T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-15 15:30:00+00:00,AAPL,2018-11-15T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-15 15:30:00+00:00,AMZN,2018-11-15T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-15 16:30:00+00:00,AAPL,2018-11-15T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-15 16:30:00+00:00,AMZN,2018-11-15T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-16 14:30:00+00:00,AAPL,2018-11-16T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-16 14:30:00+00:00,AMZN,2018-11-16T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-16 15:30:00+00:00,AAPL,2018-11-16T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-16 15:30:00+00:00,AMZN,2018-11-16T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-16 16:30:00+00:00,AAPL,2018-11-16T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-16 16:30:00+00:00,AMZN,2018-11-16T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-19 14:30:00+00:00,AAPL,2018-11-19T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-19 14:30:00+00:00,AMZN,2018-11-19T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-19 15:30:00+00:00,AAPL,2018-11-19T15:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-19 15:30:00+00:00,AMZN,2018-11-19T15:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-19 16:30:00+00:00,AAPL,2018-11-19T16:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-19 16:30:00+00:00,AMZN,2018-11-19T16:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-20 14:30:00+00:00,AAPL,2018-11-20T14:25:00+00:00,240,0,0.0,False,0
AMZN|2018-11-20 14:30:00+00:00,AMZN,2018-11-20T14:25:00+00:00,240,0,0.0,False,0
AAPL|2018-11-20 15:30:00+00:00,AAPL,2018-11-20T15:25:00+00:00,240,0,0.0,False,0
