CIK,company_id,ticker,issuer_name,provisional_FF12_industry,provisional_FF12_description,training_days,days_with_any_eligible_news,days_with_exact_time_news,days_with_date_only_news,news_coverage_fraction,article_count,unique_duplicate_group_count,publisher_count,body_available_record_count,title_only_record_count,exact_time_fraction,date_only_fraction,news_first_date,news_last_date,coverage_tier,industry_status,historical_industry,panel_eligible,selection_status,selection_reason
1050743,CIK0001050743,PGC,PEAPACK GLADSTONE FINANCIAL CORP,Money,Finance,1008,44,2,42,0.04365079365079365,156,59,6,76,80,0.02564102564102564,0.9743589743589743,2018-01-29,2021-11-23,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1591956,CIK0001591956,ANY,DarkHorse Technologies Inc.,Money,Finance,1008,44,1,43,0.04365079365079365,208,71,4,72,136,0.019230769230769232,0.9807692307692307,2018-01-08,2021-12-29,LOW,INDUSTRY_STABLE,BusEq,False,EXCLUDED,industry validation/eligibility failed
1145255,CIK0001145255,HNNA,HENNESSY ADVISORS INC,Money,Finance,1008,45,5,41,0.044642857142857144,146,55,5,24,122,0.0684931506849315,0.9315068493150684,2018-01-25,2021-12-06,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
906465,CIK0000906465,QCRH,QCR HOLDINGS INC,Money,Finance,1008,46,0,46,0.04563492063492063,238,50,1,234,4,0.0,1.0,2018-03-14,2021-12-31,LOW,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1494904,CIK0001494904,GBLI,"Global Indemnity Group, LLC",Money,Finance,1008,46,3,45,0.04563492063492063,103,50,6,41,62,0.05825242718446602,0.941747572815534,2018-02-28,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1505732,CIK0001505732,BWFG,"Bankwell Financial Group, Inc.",Money,Finance,1008,46,4,44,0.04563492063492063,109,60,7,41,68,0.07339449541284404,0.926605504587156,2018-01-31,2021-11-13,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1185348,CIK0001185348,PRAA,PRA GROUP INC,Money,Finance,1008,49,0,49,0.04861111111111111,112,72,3,80,32,0.0,1.0,2018-02-06,2021-12-26,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1620393,CIK0001620393,NXRT,"NexPoint Residential Trust, Inc.",Money,Finance,1008,51,0,51,0.050595238095238096,136,58,2,80,56,0.0,1.0,2018-01-16,2021-12-13,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1560672,CIK0001560672,EARN,Ellington Credit Co,Money,Finance,1008,52,1,51,0.051587301587301584,128,60,4,36,92,0.015625,0.984375,2018-02-08,2021-11-26,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1631761,CIK0001631761,YRD,Yiren Digital Ltd.,Money,Finance,1008,52,0,52,0.051587301587301584,218,75,4,132,86,0.0,1.0,2018-01-02,2021-12-17,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
312070,CIK0000312070,VXZ,BARCLAYS BANK PLC,Money,Finance,1008,53,0,53,0.05257936507936508,87,66,1,81,6,0.0,1.0,2018-02-09,2021-12-13,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
759944,CIK0000759944,CFG,CITIZENS FINANCIAL GROUP INC/RI,Money,Finance,1008,53,0,53,0.05257936507936508,148,60,0,148,0,0.0,1.0,2018-01-22,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1400810,CIK0001400810,HCI,"HCI Group, Inc.",Money,Finance,1008,53,0,53,0.05257936507936508,105,62,2,95,10,0.0,1.0,2018-03-07,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1478454,CIK0001478454,EBMT,"Eagle Bancorp Montana, Inc.",Money,Finance,1008,53,3,50,0.05257936507936508,121,57,11,33,88,0.049586776859504134,0.9504132231404959,2018-01-29,2021-11-09,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1393726,CIK0001393726,TIPT,TIPTREE INC.,Money,Finance,1008,54,6,48,0.05357142857142857,134,71,6,42,92,0.08955223880597014,0.9104477611940298,2018-02-01,2021-12-07,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1034957,CIK0001034957,CRESY,CRESUD INC,Money,Finance,1008,55,0,55,0.054563492063492064,173,60,2,69,104,0.0,1.0,2018-01-11,2021-05-27,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1165002,CIK0001165002,WHG,WESTWOOD HOLDINGS GROUP INC,Money,Finance,1008,56,0,56,0.05555555555555555,139,60,4,77,62,0.0,1.0,2018-01-26,2021-12-30,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1436425,CIK0001436425,HBCP,"HOME BANCORP, INC.",Money,Finance,1008,57,5,54,0.05654761904761905,259,89,9,159,100,0.04633204633204633,0.9536679536679536,2018-01-30,2021-11-24,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
874866,CIK0000874866,CRVL,CORVEL CORP,Money,Finance,1008,58,0,58,0.057539682539682536,138,70,1,136,2,0.0,1.0,2018-01-30,2021-12-19,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1286043,CIK0001286043,KRG,KITE REALTY GROUP TRUST,Money,Finance,1008,58,0,58,0.057539682539682536,129,68,5,37,92,0.0,1.0,2018-01-03,2021-07-06,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
102212,CIK0000102212,UVSP,UNIVEST FINANCIAL Corp,Money,Finance,1008,59,1,58,0.05853174603174603,215,68,6,115,100,0.018604651162790697,0.9813953488372092,2018-03-01,2021-12-28,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
721994,CIK0000721994,LKFN,LAKELAND FINANCIAL CORP,Money,Finance,1008,59,2,58,0.05853174603174603,181,81,10,67,114,0.03314917127071823,0.9668508287292817,2018-01-18,2021-10-22,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
827876,CIK0000827876,CLSK,"CLEANSPARK, INC.",Money,Finance,1008,59,0,59,0.05853174603174603,304,89,3,298,6,0.0,1.0,2019-01-28,2021-12-24,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1571776,CIK0001571776,CHMI,Cherry Hill Mortgage Investment Corp,Money,Finance,1008,59,0,59,0.05853174603174603,340,79,5,132,208,0.0,1.0,2018-03-13,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1691445,CIK0001691445,FINV,FinVolution Group,Money,Finance,1008,59,0,59,0.05853174603174603,255,89,2,201,54,0.0,1.0,2018-03-21,2021-12-03,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1403475,CIK0001403475,BMRC,Bank of Marin Bancorp,Money,Finance,1008,60,1,59,0.05952380952380952,170,84,5,110,60,0.011764705882352941,0.9882352941176471,2018-01-19,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1530249,CIK0001530249,FSBW,"FS Bancorp, Inc.",Money,Finance,1008,60,5,55,0.05952380952380952,193,84,9,75,118,0.05181347150259067,0.9481865284974094,2018-01-03,2021-12-12,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
874501,CIK0000874501,OSG,OCTAVE SPECIALTY GROUP INC,Money,Finance,1008,61,2,60,0.060515873015873016,205,98,6,79,126,0.01951219512195122,0.9804878048780488,2018-02-05,2021-11-14,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1070524,CIK0001070524,GCBC,GREENE COUNTY BANCORP INC,Money,Finance,1008,61,5,56,0.060515873015873016,151,67,5,101,50,0.06622516556291391,0.9337748344370861,2018-01-03,2021-12-06,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1082324,CIK0001082324,VHC,VirnetX Holding Corp,Money,Finance,1008,62,6,59,0.061507936507936505,214,106,8,84,130,0.06542056074766354,0.9345794392523364,2018-01-08,2021-11-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1703644,CIK0001703644,GPMT,Granite Point Mortgage Trust Inc.,Money,Finance,1008,63,0,63,0.0625,193,67,2,169,24,0.0,1.0,2018-01-27,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
875357,CIK0000875357,BOKF,BOK FINANCIAL CORP,Money,Finance,1008,64,0,64,0.06349206349206349,115,68,1,83,32,0.0,1.0,2018-01-29,2021-12-22,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
934549,CIK0000934549,ACTG,ACACIA RESEARCH CORP,Money,Finance,1008,64,2,62,0.06349206349206349,210,96,10,52,158,0.06666666666666667,0.9333333333333333,2018-02-13,2021-12-22,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1234006,CIK0001234006,GOOD,GLADSTONE COMMERCIAL CORP,Money,Finance,1008,64,0,64,0.06349206349206349,123,71,3,95,28,0.0,1.0,2018-01-18,2021-12-26,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
33992,CIK0000033992,KINS,"KINGSTONE COMPANIES, INC.",Money,Finance,1008,66,3,63,0.06547619047619048,155,74,7,61,94,0.03870967741935484,0.9612903225806452,2018-01-09,2021-11-26,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1769731,CIK0001769731,AMTD,AMTD IDEA GROUP,Money,Finance,1008,66,0,66,0.06547619047619048,134,80,1,130,4,0.0,1.0,2018-01-22,2021-03-08,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1128361,CIK0001128361,HOPE,HOPE BANCORP INC,Money,Finance,1008,67,0,67,0.06646825396825397,128,75,1,116,12,0.0,1.0,2018-01-03,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1258602,CIK0001258602,NNI,NELNET INC,Money,Finance,1008,67,5,62,0.06646825396825397,176,87,8,68,108,0.056818181818181816,0.9431818181818182,2018-02-04,2021-11-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1650132,CIK0001650132,FCPT,"Four Corners Property Trust, Inc.",Money,Finance,1008,67,0,67,0.06646825396825397,129,75,2,119,10,0.0,1.0,2018-01-10,2021-12-31,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
726601,CIK0000726601,CCBG,CAPITAL CITY BANK GROUP INC,Money,Finance,1008,70,3,67,0.06944444444444445,188,91,9,74,114,0.0425531914893617,0.9574468085106383,2018-01-05,2021-12-02,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
790816,CIK0000790816,BDN,BRANDYWINE REALTY TRUST,Money,Finance,1008,70,0,70,0.06944444444444445,136,75,1,120,16,0.0,1.0,2018-01-05,2021-12-31,MEDIUM,INDUSTRY_STABLE,Money,True,EXCLUDED,not highest deterministic priority within tier
1178970,CIK0001178970,PFS,PROVIDENT FINANCIAL SERVICES INC,Money,Finance,1008,70,1,69,0.06944444444444445,151,88,5,101,50,0.026490066225165563,0.9735099337748344,2018-01-04,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1018979,CIK0001018979,AMSF,AMERISAFE INC,Money,Finance,1008,71,0,71,0.07043650793650794,199,87,2,135,64,0.0,1.0,2018-01-04,2021-11-27,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1130144,CIK0001130144,BSRR,SIERRA BANCORP,Money,Finance,1008,71,6,67,0.07043650793650794,199,94,6,101,98,0.06030150753768844,0.9396984924623115,2018-01-19,2021-10-27,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1610853,CIK0001610853,HSDT,Solana Co,Money,Finance,1008,71,1,70,0.07043650793650794,184,116,3,166,18,0.010869565217391304,0.9891304347826086,2018-04-11,2021-12-30,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
108385,CIK0000108385,WRLD,WORLD ACCEPTANCE CORP,Money,Finance,1008,72,1,71,0.07142857142857142,261,117,10,55,206,0.01532567049808429,0.9846743295019157,2018-01-22,2021-11-15,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1598665,CIK0001598665,HRTG,"Heritage Insurance Holdings, Inc.",Money,Finance,1008,72,8,65,0.07142857142857142,228,105,8,58,170,0.07894736842105263,0.9210526315789473,2018-01-22,2021-11-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
763563,CIK0000763563,CHMG,CHEMUNG FINANCIAL CORP,Money,Finance,1008,73,4,69,0.07242063492063493,181,92,8,81,100,0.04419889502762431,0.9558011049723757,2018-01-26,2021-12-16,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1042776,CIK0001042776,PDM,"Piedmont Realty Trust, Inc.",Money,Finance,1008,73,0,73,0.07242063492063493,185,81,1,173,12,0.0,1.0,2018-01-15,2021-11-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1500217,CIK0001500217,AAT,"American Assets Trust, Inc.",Money,Finance,1008,73,0,73,0.07242063492063493,125,80,1,117,8,0.0,1.0,2018-01-04,2021-12-07,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1298946,CIK0001298946,DRH,DiamondRock Hospitality Co,Money,Finance,1008,74,0,74,0.07341269841269842,173,86,0,173,0,0.0,1.0,2018-01-05,2021-11-07,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
907254,CIK0000907254,BFS,"SAUL CENTERS, INC.",Money,Finance,1008,76,3,73,0.07539682539682539,171,97,10,73,98,0.03508771929824561,0.9649122807017544,2018-01-09,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
913353,CIK0000913353,CIGI,Colliers International Group Inc.,Money,Finance,1008,76,0,76,0.07539682539682539,234,94,3,200,34,0.0,1.0,2018-01-03,2021-12-29,MEDIUM,INDUSTRY_STABLE,Money,True,EXCLUDED,not highest deterministic priority within tier
1547903,CIK0001547903,NMIH,"NMI Holdings, Inc.",Money,Finance,1008,76,0,76,0.07539682539682539,353,99,3,293,60,0.0,1.0,2018-02-07,2021-12-24,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1622194,CIK0001622194,DEA,"Easterly Government Properties, Inc.",Money,Finance,1008,76,0,76,0.07539682539682539,154,81,1,132,22,0.0,1.0,2018-01-03,2021-12-28,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
790359,CIK0000790359,NBTB,NBT BANCORP INC,Money,Finance,1008,77,2,75,0.0763888888888889,177,102,9,63,114,0.022598870056497175,0.9774011299435028,2018-01-22,2021-12-15,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1518621,CIK0001518621,ORC,"Orchid Island Capital, Inc.",Money,Finance,1008,77,0,77,0.0763888888888889,431,82,3,189,242,0.0,1.0,2018-01-05,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
356171,CIK0000356171,TCBK,TRICO BANCSHARES /,Money,Finance,1008,78,5,73,0.07738095238095238,185,90,9,95,90,0.05405405405405406,0.9459459459459459,2018-01-02,2021-12-20,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
800457,CIK0000800457,DGICA,DONEGAL GROUP INC,Money,Finance,1008,78,10,68,0.07738095238095238,321,119,11,107,214,0.06853582554517133,0.9314641744548287,2018-01-10,2021-10-28,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
944745,CIK0000944745,CIVB,"CIVISTA BANCSHARES, INC.",Money,Finance,1008,78,1,77,0.07738095238095238,300,94,5,234,66,0.013333333333333334,0.9866666666666667,2018-01-19,2021-12-18,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1127371,CIK0001127371,CWBC,Community West Bancshares,Money,Finance,1008,78,0,78,0.07738095238095238,170,100,6,84,86,0.0,1.0,2018-01-08,2021-12-31,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1228454,CIK0001228454,BCBP,BCB BANCORP INC,Money,Finance,1008,78,8,70,0.07738095238095238,278,97,8,160,118,0.05755395683453238,0.9424460431654677,2018-01-19,2021-12-28,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1529377,CIK0001529377,ACRE,Ares Commercial Real Estate Corp,Money,Finance,1008,78,1,77,0.07738095238095238,365,120,8,217,148,0.005479452054794521,0.9945205479452055,2018-02-26,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1620459,CIK0001620459,JRVR,"James River Group Holdings, Inc.",Money,Finance,1008,78,10,70,0.07738095238095238,279,108,12,41,238,0.07168458781362007,0.9283154121863799,2018-02-06,2021-09-30,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
796534,CIK0000796534,NKSH,NATIONAL BANKSHARES INC,Money,Finance,1008,81,6,76,0.08035714285714286,235,113,9,91,144,0.05106382978723404,0.948936170212766,2018-01-04,2021-12-15,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
845877,CIK0000845877,AGM-A,FEDERAL AGRICULTURAL MORTGAGE CORP,Money,Finance,1008,82,1,81,0.08134920634920635,187,98,3,107,80,0.0106951871657754,0.9893048128342246,2018-01-05,2021-12-14,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1397911,CIK0001397911,LPLA,LPL Financial Holdings Inc.,Money,Finance,1008,82,0,82,0.08134920634920635,156,93,3,110,46,0.0,1.0,2018-01-17,2021-09-01,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1472787,CIK0001472787,FAF,First American Financial Corp,Money,Finance,1008,82,0,82,0.08134920634920635,174,103,3,158,16,0.0,1.0,2018-01-04,2021-12-31,MEDIUM,INDUSTRY_STABLE,Money,True,EXCLUDED,not highest deterministic priority within tier
910108,CIK0000910108,LXP,LXP Industrial Trust,Money,Finance,1008,83,1,82,0.08234126984126984,247,112,7,59,188,0.008097165991902834,0.9919028340080972,2018-01-18,2021-08-11,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1456772,CIK0001456772,OPI,OFFICE PROPERTIES INCOME TRUST,Money,Finance,1008,83,3,81,0.08234126984126984,268,106,7,186,82,0.029850746268656716,0.9701492537313433,2018-01-25,2021-11-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
318300,CIK0000318300,PEBO,PEOPLES BANCORP INC,Money,Finance,1008,84,6,79,0.08333333333333333,236,127,10,64,172,0.059322033898305086,0.940677966101695,2018-01-09,2021-12-31,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
883948,CIK0000883948,AUB,Atlantic Union Bankshares Corp,Money,Finance,1008,84,2,82,0.08333333333333333,318,91,4,186,132,0.012578616352201259,0.9874213836477987,2018-01-10,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1519401,CIK0001519401,RM,Regional Management Corp.,Money,Finance,1008,84,2,84,0.08333333333333333,313,122,8,115,198,0.012779552715654952,0.987220447284345,2018-02-13,2021-11-22,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1562463,CIK0001562463,INBK,First Internet Bancorp,Money,Finance,1008,85,1,84,0.08432539682539683,350,107,6,228,122,0.005714285714285714,0.9942857142857143,2018-01-11,2021-12-30,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
712771,CIK0000712771,CNOB,"ConnectOne Bancorp, Inc.",Money,Finance,1008,88,5,83,0.0873015873015873,280,137,10,112,168,0.05714285714285714,0.9428571428571428,2018-01-09,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
887343,CIK0000887343,COLB,"COLUMBIA BANKING SYSTEM, INC.",Money,Finance,1008,90,5,86,0.08928571428571429,228,131,8,120,108,0.043859649122807015,0.956140350877193,2018-01-25,2021-12-30,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1406587,CIK0001406587,FOR,Forestar Group Inc.,Money,Finance,1008,90,6,85,0.08928571428571429,239,117,10,119,120,0.0502092050209205,0.9497907949790795,2018-01-09,2021-12-24,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1476045,CIK0001476045,CLDT,Chatham Lodging Trust,Money,Finance,1008,90,1,89,0.08928571428571429,269,129,6,111,158,0.007434944237918215,0.9925650557620818,2018-01-10,2021-03-05,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1587987,CIK0001587987,NEWT,"NewtekOne, Inc.",Money,Finance,1008,91,4,88,0.09027777777777778,315,126,9,139,176,0.031746031746031744,0.9682539682539683,2018-02-07,2021-12-16,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1404912,CIK0001404912,KKR,KKR & Co. Inc.,Money,Finance,1008,92,0,92,0.09126984126984126,202,99,0,202,0,0.0,1.0,2018-01-25,2021-12-28,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
860413,CIK0000860413,FIBK,FIRST INTERSTATE BANCSYSTEM INC,Money,Finance,1008,95,1,94,0.09424603174603174,206,111,8,106,100,0.009708737864077669,0.9902912621359223,2018-01-19,2021-12-16,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1364250,CIK0001364250,DEI,Douglas Emmett Inc,Money,Finance,1008,95,0,95,0.09424603174603174,212,99,1,184,28,0.0,1.0,2018-01-10,2021-12-29,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1575965,CIK0001575965,GLPI,"Gaming & Leisure Properties, Inc.",Money,Finance,1008,95,0,95,0.09424603174603174,178,103,0,178,0,0.0,1.0,2018-01-01,2021-12-23,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1056288,CIK0001056288,FHI,"FEDERATED HERMES, INC.",Money,Finance,1008,99,0,99,0.09821428571428571,341,136,1,333,8,0.0,1.0,2020-02-04,2021-12-22,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1488813,CIK0001488813,CUBI,"Customers Bancorp, Inc.",Money,Finance,1008,100,10,91,0.0992063492063492,306,143,8,136,170,0.06535947712418301,0.934640522875817,2018-01-02,2021-12-29,MEDIUM,INDUSTRY_STABLE,Money,True,EXCLUDED,not highest deterministic priority within tier
1004702,CIK0001004702,OCFC,OCEANFIRST FINANCIAL CORP,Money,Finance,1008,102,3,100,0.10119047619047619,334,142,5,154,180,0.017964071856287425,0.9820359281437125,2018-01-12,2021-12-21,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
1471265,CIK0001471265,NWBI,"Northwest Bancshares, Inc.",Money,Finance,1008,103,3,100,0.10218253968253968,356,141,9,170,186,0.02247191011235955,0.9775280898876404,2018-01-22,2021-12-14,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
714310,CIK0000714310,VLY,VALLEY NATIONAL BANCORP,Money,Finance,1008,104,1,103,0.10317460317460317,390,135,7,228,162,0.005128205128205128,0.9948717948717949,2018-01-03,2021-11-02,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
922864,CIK0000922864,AIV,APARTMENT INVESTMENT & MANAGEMENT CO,Money,Finance,1008,104,0,104,0.10317460317460317,274,123,3,158,116,0.0,1.0,2018-01-09,2021-12-16,MEDIUM,NOT_VALIDATED,,False,EXCLUDED,industry validation/eligibility failed
