symbol,first_date,last_date,trading_rows,rows_2018_2023,missing_ohlcv_rows,missing_ohlcv_rate,duplicate_dates,non_monotonic_dates,invalid_ohlc_rows,adjusted_close_available_fraction,price_eligible_2018_2023
ICOW,2017-06-19,2020-07-02,753,629,0,0.0,0,0,0,1.0,0
SPLV,2011-05-05,2020-06-19,2297,621,0,0.0,0,0,0,1.0,0
TNET,2014-03-27,2023-12-28,2457,1508,0,0.0,0,0,0,1.0,1
ITMR,2019-03-08,2020-07-02,303,303,0,0.0,0,0,0,1.0,0
NMI,1988-05-04,2023-12-28,8984,1508,0,0.0,0,0,155,1.0,0
BKCC,2007-06-27,2023-12-28,4156,1508,0,0.0,0,0,0,1.0,1
IHT,1973-02-21,2020-07-02,11946,628,0,0.0,0,0,3405,1.0,0
LPTX,2017-01-25,2023-12-28,1744,1508,0,0.0,0,0,0,1.0,1
herd,2019-05-07,2023-12-28,1171,1171,0,0.0,0,0,0,1.0,0
FIEE,2016-02-18,2020-07-02,1092,620,0,0.0,0,0,0,1.0,0
MDWD,2014-03-20,2020-07-02,1584,630,0,0.0,0,0,0,1.0,0
VVNT,2019-07-23,2020-07-02,226,226,0,0.0,0,0,0,1.0,0
GGT,1994-10-11,2020-06-19,6469,621,0,0.0,0,0,0,1.0,0
GDO,2009-11-24,2020-04-01,2605,566,0,0.0,0,0,0,1.0,0
USMF,2017-06-29,2023-12-28,1636,1508,0,0.0,0,0,0,1.0,1
ANAB,2017-01-26,2023-12-28,1743,1508,0,0.0,0,0,0,1.0,1
ALACU,2018-10-24,2020-06-26,143,143,0,0.0,0,0,0,1.0,0
WBS,1986-12-12,2023-12-28,9335,1508,0,0.0,0,0,0,1.0,1
MOGU,2018-12-06,2023-12-28,1274,1274,0,0.0,0,0,0,1.0,0
MODN,2013-03-20,2020-06-19,1827,621,0,0.0,0,0,0,1.0,0
NOA,2006-11-22,2020-04-01,3361,566,0,0.0,0,0,0,1.0,0
BZM,2002-04-26,2020-07-02,4578,629,0,0.0,0,0,0,1.0,0
HYAC,2019-07-23,2020-06-19,173,173,0,0.0,0,0,0,1.0,0
GTLS,2006-07-26,2023-12-28,4387,1508,0,0.0,0,0,0,1.0,1
PLCE,1997-09-19,2023-12-28,6612,1508,0,0.0,0,0,0,1.0,1
USLB,2015-11-05,2020-07-02,1098,594,0,0.0,0,0,0,1.0,0
VALQ,2018-01-16,2023-12-28,1499,1499,0,0.0,0,0,0,1.0,0
NAVI,2014-04-17,2023-12-28,2442,1508,0,0.0,0,0,0,1.0,1
IHC,1982-03-29,2020-07-02,9649,630,0,0.0,0,0,1769,1.0,0
HAL,1972-06-01,2023-12-28,13007,1509,1,7.688167909587145e-05,0,0,2,0.9999231183209041,0
STZ,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
IBDP,2015-03-12,2023-12-28,2216,1508,0,0.0,0,0,0,1.0,1
PTGX,2016-08-11,2023-12-28,1858,1508,0,0.0,0,0,0,1.0,1
CRF,1987-11-05,2023-12-28,9108,1508,0,0.0,0,0,0,1.0,1
GYRO,1995-08-18,2020-04-01,6198,566,0,0.0,0,0,0,1.0,0
CSB,2015-01-02,2023-12-28,2241,1508,0,0.0,0,0,0,1.0,1
SFET,2018-08-17,2020-07-02,441,441,0,0.0,0,0,0,1.0,0
INPX,2012-08-03,2023-12-28,2869,1508,0,0.0,0,0,0,1.0,1
VIOT,2018-09-25,2023-12-28,1324,1324,0,0.0,0,0,0,1.0,0
TPC,1973-05-03,2023-12-28,12776,1508,0,0.0,0,0,0,1.0,1
JCTCF,1996-04-12,2023-12-28,6976,1508,0,0.0,0,0,0,1.0,1
STM,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
BSDE,2020-07-02,2020-07-02,1,1,0,0.0,0,0,0,1.0,0
AVDL,1996-06-07,2023-12-28,6937,1508,0,0.0,0,0,0,1.0,1
FLS,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2516,1.0,0
DTW,2016-06-08,2020-07-02,574,573,0,0.0,0,0,0,1.0,0
CNMD,1987-07-23,2023-12-28,9182,1508,0,0.0,0,0,634,1.0,0
refr,1986-07-08,2023-12-28,9446,1508,0,0.0,0,0,1422,1.0,0
AIN,1987-09-30,2023-12-28,9134,1508,0,0.0,0,0,0,1.0,1
NS,2001-04-10,2023-12-28,5716,1508,0,0.0,0,0,0,1.0,1
MYOS,2010-11-01,2020-07-02,2251,625,0,0.0,0,0,0,1.0,0
CSU,1997-10-31,2020-04-01,5640,566,0,0.0,0,0,0,1.0,0
LL,2007-11-09,2020-06-19,3174,621,0,0.0,0,0,0,1.0,0
SONM,1995-08-10,2020-07-02,2202,290,0,0.0,0,0,1,1.0,0
DNLI,2017-12-08,2020-06-19,636,621,0,0.0,0,0,0,1.0,0
KBLMU,2017-06-02,2020-06-30,719,572,0,0.0,0,0,0,1.0,0
SUI,1993-12-09,2023-12-28,7567,1508,0,0.0,0,0,0,1.0,1
IIVI,1987-10-02,2020-07-02,8254,630,0,0.0,0,0,593,1.0,0
DYLS,2015-12-23,2020-05-27,1102,604,0,0.0,0,0,0,1.0,0
BFST,2018-04-11,2023-12-28,1440,1440,0,0.0,0,0,0,1.0,0
CIDM,2003-11-10,2020-07-02,4190,630,0,0.0,0,0,0,1.0,0
ATSG,2003-07-23,2023-12-28,5145,1508,0,0.0,0,0,0,1.0,1
DXC,1972-06-01,2023-12-28,12935,1508,0,0.0,0,0,1,1.0,0
MPV,1988-10-24,2023-12-28,8864,1508,0,0.0,0,0,173,1.0,0
LMBS,2014-11-05,2023-12-28,2302,1508,0,0.0,0,0,0,1.0,1
MSM,1995-12-15,2023-12-28,7057,1508,0,0.0,0,0,0,1.0,1
BG,2001-08-02,2023-12-28,5637,1508,0,0.0,0,0,0,1.0,1
GLDM,2018-06-26,2023-12-28,1387,1387,0,0.0,0,0,0,1.0,0
RPRX,2020-06-16,2023-12-28,891,891,0,0.0,0,0,0,1.0,0
HCRB,2020-02-20,2023-12-28,972,972,0,0.0,0,0,0,1.0,0
ASTE,1986-06-18,2023-12-28,9459,1508,0,0.0,0,0,1,1.0,0
AGE,2000-01-03,2023-12-28,5446,1278,1,0.0001836210062431142,0,0,140,0.9998163789937569,0
CC,2015-03-05,2023-12-28,2172,1508,0,0.0,0,0,0,1.0,1
ATRC,2005-08-05,2023-12-28,4631,1508,0,0.0,0,0,0,1.0,1
BSJN,2015-10-14,2020-07-02,1152,630,0,0.0,0,0,0,1.0,0
ecns,2010-09-29,2023-12-28,3335,1508,0,0.0,0,0,0,1.0,1
UEIC,1993-02-12,2023-12-28,7775,1508,0,0.0,0,0,0,1.0,1
RYZZ,2019-03-19,2020-05-28,297,297,0,0.0,0,0,1,1.0,0
XNET,2014-06-24,2023-12-28,2396,1508,0,0.0,0,0,0,1.0,1
JRSH,2018-05-04,2023-12-28,1423,1423,0,0.0,0,0,0,1.0,0
IBHD,2019-05-09,2023-12-28,1169,1169,0,0.0,0,0,0,1.0,0
VFL,1993-02-19,2023-12-28,7771,1508,0,0.0,0,0,0,1.0,1
VETS,2018-04-10,2020-07-01,303,303,0,0.0,0,0,0,1.0,0
BP,1970-01-02,2023-12-28,13618,1508,0,0.0,0,0,1768,1.0,0
JEPI,2020-05-21,2023-12-28,908,908,0,0.0,0,0,0,1.0,0
VLGEA,1973-02-21,2023-12-28,12826,1508,0,0.0,0,0,1291,1.0,0
MPA,1992-11-04,2020-07-02,6966,630,0,0.0,0,0,0,1.0,0
AEM,1973-02-21,2023-12-28,12827,1508,1,7.796055196070789e-05,0,0,2912,0.9999220394480393,0
GWPH,2013-05-01,2020-07-02,1807,630,0,0.0,0,0,0,1.0,0
OIA,1988-09-19,2020-06-19,8002,621,0,0.0,0,0,12,1.0,0
AGR,2015-12-17,2023-12-28,2021,1508,0,0.0,0,0,0,1.0,1
ADI,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1098,1.0,0
F,1972-06-01,2023-12-28,13006,1508,0,0.0,0,0,0,1.0,1
tfii,2005-11-15,2023-12-28,4560,1508,0,0.0,0,0,0,1.0,1
HOG,1986-07-08,2023-12-28,9448,1508,2,0.00021168501270110075,0,0,340,0.9997883149872989,0
FAT,2017-10-23,2023-12-28,1556,1508,0,0.0,0,0,0,1.0,1
ECOW,2019-05-06,2020-06-30,159,159,0,0.0,0,0,0,1.0,0
VB,2004-01-30,2023-12-28,5013,1508,0,0.0,0,0,0,1.0,1
ARD,2017-03-15,2020-07-02,832,630,0,0.0,0,0,0,1.0,0
TZOO,2002-08-28,2023-12-28,5371,1508,0,0.0,0,0,0,1.0,1
ADBE,1986-08-13,2023-12-28,9420,1508,0,0.0,0,0,146,1.0,0
JAN,1991-11-07,2023-12-28,8095,1508,0,0.0,0,0,1,1.0,0
DMB,2013-04-26,2023-12-28,2688,1508,0,0.0,0,0,0,1.0,1
KOLD,2011-10-06,2023-12-28,3077,1508,0,0.0,0,0,0,1.0,1
SMMC,2019-08-06,2020-07-02,140,140,0,0.0,0,0,0,1.0,0
PJUN,2019-06-03,2020-07-02,228,228,0,0.0,0,0,0,1.0,0
CYTK,2004-04-30,2023-12-28,4950,1508,0,0.0,0,0,0,1.0,1
MFL,1997-09-29,2020-07-02,5728,630,0,0.0,0,0,0,1.0,0
TAXF,2018-09-12,2023-12-28,1333,1333,0,0.0,0,0,0,1.0,0
wf,2003-10-01,2023-12-28,5096,1508,0,0.0,0,0,0,1.0,1
HMHC,2013-11-14,2020-07-02,1669,630,0,0.0,0,0,0,1.0,0
UN,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
CIL,2015-01-02,2023-12-28,2251,1508,0,0.0,0,0,1,1.0,0
AGFSW,2020-07-02,2020-07-02,1,1,0,0.0,0,0,0,1.0,0
OTEX,1996-01-24,2023-12-28,7031,1508,0,0.0,0,0,0,1.0,1
vnrx,2012-03-02,2023-12-28,2976,1508,0,0.0,0,0,0,1.0,1
SMMT,2015-03-05,2020-07-02,1315,630,0,0.0,0,0,0,1.0,0
DNN,2005-02-09,2023-12-28,4754,1508,0,0.0,0,0,0,1.0,1
ZDGE,2016-06-03,2023-12-28,1906,1508,0,0.0,0,0,0,1.0,1
FTEC,2013-10-24,2023-12-28,2562,1508,0,0.0,0,0,0,1.0,1
CHH,1996-10-16,2023-12-28,6846,1508,0,0.0,0,0,0,1.0,1
vpv,1993-06-10,2023-12-28,7694,1508,0,0.0,0,0,0,1.0,1
RIGL,2000-11-29,2023-12-28,5806,1508,0,0.0,0,0,0,1.0,1
CLAR,1995-02-01,2020-04-01,5550,566,0,0.0,0,0,0,1.0,0
FXA,2006-06-26,2023-12-28,4408,1508,0,0.0,0,0,1,1.0,0
JMM,1988-12-28,2023-12-28,8819,1508,0,0.0,0,0,128,1.0,0
AMEH,2009-03-11,2023-12-28,3727,1508,0,0.0,0,0,0,1.0,1
SCD,2004-02-25,2020-07-02,4118,630,0,0.0,0,0,0,1.0,0
TMBR,2013-02-14,2023-12-28,2737,1508,0,0.0,0,0,1,1.0,0
RESD,2020-01-02,2023-12-28,1005,1005,0,0.0,0,0,0,1.0,0
MJO,2015-01-06,2020-07-02,145,133,0,0.0,0,0,0,1.0,0
NETE,2008-10-17,2020-06-19,2938,621,0,0.0,0,0,0,1.0,0
TDF,1994-09-21,2023-12-28,7370,1508,0,0.0,0,0,0,1.0,1
CEO,2001-02-27,2020-07-02,4868,630,0,0.0,0,0,0,1.0,0
GURU,2012-06-05,2020-06-19,1989,621,0,0.0,0,0,0,1.0,0
BANX,2013-11-07,2023-12-28,2552,1508,0,0.0,0,0,0,1.0,1
CNYA,2016-06-16,2023-12-28,1897,1508,0,0.0,0,0,0,1.0,1
VEON,1996-11-15,2023-12-28,6824,1508,0,0.0,0,0,0,1.0,1
INFU,2007-12-27,2023-12-28,4029,1508,0,0.0,0,0,0,1.0,1
SCS,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
RYAAY,1997-05-29,2020-06-19,5804,621,0,0.0,0,0,0,1.0,0
ATHM,2013-12-11,2023-12-28,2529,1508,0,0.0,0,0,0,1.0,1
GRTS,2018-09-28,2020-07-02,443,443,0,0.0,0,0,0,1.0,0
DCI,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1804,1.0,0
CGRO,2020-06-29,2023-12-28,55,55,0,0.0,0,0,0,1.0,0
HTZ,2006-11-16,2023-12-28,4057,1258,0,0.0,0,0,0,1.0,1
MBINP,2019-03-26,2020-07-02,272,272,0,0.0,0,0,0,1.0,0
JOE,1990-03-23,2020-06-19,7620,621,0,0.0,0,0,413,1.0,0
WTRG,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1963,1.0,0
SAL,1998-08-25,2020-07-02,4076,577,0,0.0,0,0,0,1.0,0
XRF,2017-04-28,2020-07-02,801,630,0,0.0,0,0,0,1.0,0
TCOM,2003-12-09,2023-12-28,5048,1508,0,0.0,0,0,0,1.0,1
REPH,2014-03-07,2020-07-02,1592,630,0,0.0,0,0,0,1.0,0
MIC,2004-12-16,2020-06-19,3904,621,0,0.0,0,0,0,1.0,0
PSTI,2003-07-15,2020-07-02,3693,630,0,0.0,0,0,0,1.0,0
OFSSZ,2018-10-25,2020-07-01,408,408,0,0.0,0,0,0,1.0,0
LCUT,1991-06-05,2023-12-28,8204,1508,0,0.0,0,0,0,1.0,1
TTMI,2000-09-25,2023-12-28,5852,1508,0,0.0,0,0,0,1.0,1
MHF,1988-11-21,2020-07-02,7966,630,0,0.0,0,0,153,1.0,0
OPB,2014-04-16,2020-05-29,1541,606,0,0.0,0,0,0,1.0,0
IUSB,2014-06-12,2020-07-02,1483,630,0,0.0,0,0,0,1.0,0
SAVE,2011-05-26,2020-07-02,2291,630,0,0.0,0,0,0,1.0,0
SMCI,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
ACHV,1995-10-12,2023-12-28,7102,1508,0,0.0,0,0,0,1.0,1
CPRT,1994-03-17,2023-12-28,7499,1508,0,0.0,0,0,0,1.0,1
KAMN,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2528,1.0,0
SCOR,2007-06-28,2020-07-02,3276,630,0,0.0,0,0,0,1.0,0
BSQR,1999-10-20,2023-12-15,6079,1500,0,0.0,0,0,0,1.0,0
MRIN,2013-03-22,2020-06-19,1825,621,0,0.0,0,0,0,1.0,0
julz,2020-07-02,2023-12-28,879,879,0,0.0,0,0,0,1.0,0
OSMT,2018-10-18,2020-07-02,429,429,0,0.0,0,0,0,1.0,0
RESE,2020-03-17,2023-12-28,954,954,0,0.0,0,0,0,1.0,0
OSN,2010-12-21,2020-07-02,2397,628,0,0.0,0,0,0,1.0,0
LOAK,2020-05-28,2020-07-02,24,24,0,0.0,0,0,0,1.0,0
CFB,2010-12-29,2023-12-28,2812,1121,0,0.0,0,0,0,1.0,1
TFX,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,2001,1.0,0
XPO,2003-10-07,2023-12-28,5092,1508,0,0.0,0,0,0,1.0,1
GPAQ,2018-03-12,2020-07-01,333,333,0,0.0,0,0,0,1.0,0
LQDT,2006-02-27,2020-06-19,3604,621,0,0.0,0,0,0,1.0,0
SMN,2015-01-02,2020-07-02,1374,621,0,0.0,0,0,0,1.0,0
AMHCU,2019-11-20,2020-06-23,65,65,0,0.0,0,0,0,1.0,0
THS,2005-06-28,2023-12-28,4658,1508,0,0.0,0,0,0,1.0,1
JW-A,1982-09-14,2020-07-02,9053,630,0,0.0,0,0,1556,1.0,0
VSL,2015-11-20,2020-07-02,305,298,0,0.0,0,0,0,1.0,0
VRAI,2019-02-08,2023-12-28,1231,1231,0,0.0,0,0,0,1.0,0
TCCO,1983-09-16,2023-12-28,10154,1508,0,0.0,0,0,1127,1.0,0
CHI,2002-06-27,2020-04-01,4472,566,0,0.0,0,0,0,1.0,0
TK,1995-07-20,2023-12-28,7161,1508,0,0.0,0,0,0,1.0,1
APM,2000-10-10,2023-12-28,5027,1266,0,0.0,0,0,26,1.0,0
CNTG,2019-11-07,2023-12-28,1042,1042,0,0.0,0,0,0,1.0,0
VT,2008-06-26,2023-12-28,3904,1508,0,0.0,0,0,0,1.0,1
ARR,2007-12-03,2023-12-28,4046,1508,0,0.0,0,0,0,1.0,1
TCBK,1993-04-20,2023-12-28,7730,1508,0,0.0,0,0,0,1.0,1
CIM,2007-11-29,2023-12-28,4048,1508,0,0.0,0,0,0,1.0,1
LCAHU,2016-05-26,2020-06-19,885,482,0,0.0,0,0,0,1.0,0
FORK,2015-11-04,2020-06-19,1164,621,0,0.0,0,0,0,1.0,0
QNST,2010-02-11,2023-12-28,3494,1508,0,0.0,0,0,0,1.0,1
IPAC,2014-06-12,2020-07-02,1525,629,0,0.0,0,0,0,1.0,0
JAX,2013-08-27,2020-07-02,1615,630,0,0.0,0,0,0,1.0,0
GILT,1993-03-26,2023-12-28,7746,1508,0,0.0,0,0,0,1.0,1
JCP,1973-02-21,2020-04-01,11885,566,1,8.413967185527976e-05,0,0,2240,0.9999158603281447,0
ASA,1978-01-03,2023-12-28,11597,1508,0,0.0,0,0,0,1.0,1
MFM,1986-11-18,2020-07-02,8474,630,0,0.0,0,0,244,1.0,0
ULTA,2007-10-25,2023-12-28,4072,1508,0,0.0,0,0,0,1.0,1
THD,2008-04-01,2023-12-28,3965,1508,0,0.0,0,0,0,1.0,1
GLPI,2013-10-14,2023-12-28,2570,1508,0,0.0,0,0,0,1.0,1
VRCA,2018-06-15,2023-12-28,1394,1394,0,0.0,0,0,0,1.0,0
unma,2018-06-19,2023-12-28,1392,1392,0,0.0,0,0,0,1.0,0
ARE,1997-05-28,2023-12-28,6692,1508,0,0.0,0,0,0,1.0,1
VC,2010-10-05,2023-12-28,3331,1508,0,0.0,0,0,0,1.0,1
CIZ,2014-10-01,2023-12-28,2327,1508,0,0.0,0,0,0,1.0,1
MGI,2004-08-12,2020-07-02,4001,630,0,0.0,0,0,0,1.0,0
MEDS,2014-05-09,2020-07-02,555,349,0,0.0,0,0,0,1.0,0
FTC,2007-05-11,2023-12-28,4188,1508,0,0.0,0,0,0,1.0,1
SMLF,2015-04-30,2020-07-02,1186,630,0,0.0,0,0,0,1.0,0
JBT,2008-07-22,2023-12-28,3887,1508,0,0.0,0,0,0,1.0,1
FSBW,2012-07-10,2023-12-28,2887,1508,0,0.0,0,0,0,1.0,1
THRM,1993-06-10,2023-12-28,7694,1508,0,0.0,0,0,0,1.0,1
mrgr,2012-12-13,2023-12-28,2779,1508,0,0.0,0,0,0,1.0,1
CYCC,2004-03-16,2023-12-28,4982,1508,0,0.0,0,0,0,1.0,1
G,2007-08-02,2023-12-28,4131,1508,0,0.0,0,0,0,1.0,1
VGI,2012-02-24,2023-12-28,2981,1508,0,0.0,0,0,0,1.0,1
NEON,1989-01-09,2023-12-28,8812,1508,0,0.0,0,0,343,1.0,0
AGS,2018-01-26,2023-12-28,1491,1491,0,0.0,0,0,0,1.0,0
SYK,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1986,1.0,0
HMY,1994-05-17,2020-07-02,6580,630,0,0.0,0,0,433,1.0,0
AEL,2003-12-04,2023-12-28,5051,1508,0,0.0,0,0,0,1.0,1
AQMS,2015-07-31,2023-12-28,2118,1508,0,0.0,0,0,0,1.0,1
BOXL,2017-11-30,2023-12-28,1529,1508,0,0.0,0,0,0,1.0,1
IBHE,2019-05-09,2023-12-28,1169,1169,0,0.0,0,0,0,1.0,0
PASS,2018-11-29,2020-07-02,394,394,0,0.0,0,0,0,1.0,0
AGD,2006-07-27,2023-12-28,4386,1508,0,0.0,0,0,0,1.0,1
OSUR,1986-11-17,2023-12-28,9353,1508,0,0.0,0,0,1259,1.0,0
VDE,2004-09-29,2023-12-28,4846,1508,0,0.0,0,0,0,1.0,1
HCSG,1983-11-29,2023-12-28,10103,1508,1,9.898050084133426e-05,0,0,1562,0.9999010194991587,0
GTN-A,1993-03-17,2023-12-28,7753,1508,0,0.0,0,0,0,1.0,1
ACRX,2011-02-11,2023-12-28,3241,1508,0,0.0,0,0,0,1.0,1
PDLB,2017-10-02,2023-12-28,1571,1508,0,0.0,0,0,0,1.0,1
BSJO,2016-09-14,2020-07-02,948,630,0,0.0,0,0,0,1.0,0
SOAC,2020-06-26,2020-07-02,5,5,0,0.0,0,0,0,1.0,0
CIFS,2017-08-08,2020-04-01,667,566,0,0.0,0,0,0,1.0,0
AXGN,1986-12-17,2023-12-28,9332,1508,0,0.0,0,0,779,1.0,0
FAB,2007-05-11,2023-12-28,4188,1508,0,0.0,0,0,0,1.0,1
DXB,2007-05-21,2020-04-01,3240,566,0,0.0,0,0,0,1.0,0
HMN,1991-11-15,2020-04-01,7147,566,0,0.0,0,0,0,1.0,0
FDUS,2011-06-21,2023-12-28,3152,1508,0,0.0,0,0,0,1.0,1
VEA,2007-07-26,2023-12-28,4136,1508,0,0.0,0,0,0,1.0,1
ESHY,2020-03-02,2020-07-02,86,86,0,0.0,0,0,0,1.0,0
MPW,2005-07-08,2023-12-28,4651,1508,0,0.0,0,0,0,1.0,1
OEC,2014-07-25,2023-12-28,2374,1508,0,0.0,0,0,0,1.0,1
LM,1983-08-01,2020-06-19,9300,621,0,0.0,0,0,1079,1.0,0
TSN,1980-03-17,2023-12-28,11040,1508,0,0.0,0,0,1559,1.0,0
TXMD,2007-05-09,2023-12-28,4190,1508,0,0.0,0,0,0,1.0,1
GNRC,2010-02-11,2023-12-28,3494,1508,0,0.0,0,0,0,1.0,1
INSU,2019-06-04,2020-07-02,100,100,0,0.0,0,0,0,1.0,0
QRTEA,2006-05-10,2023-12-28,4440,1508,0,0.0,0,0,0,1.0,1
EMMF,2020-07-02,2020-07-02,1,1,0,0.0,0,0,0,1.0,0
WTFC,1998-04-16,2023-12-28,6469,1508,0,0.0,0,0,0,1.0,1
BRPAW,2020-07-02,2020-07-02,1,1,0,0.0,0,0,0,1.0,0
BDGE,1999-01-12,2020-04-01,5340,566,0,0.0,0,0,0,1.0,0
FLR,2000-12-01,2023-12-28,5804,1508,0,0.0,0,0,0,1.0,1
RBCN,2007-11-16,2023-12-28,4056,1508,0,0.0,0,0,0,1.0,1
STL,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
ESGV,2018-09-20,2023-12-28,1327,1327,0,0.0,0,0,0,1.0,0
NEAR,2013-10-03,2023-12-28,2577,1508,0,0.0,0,0,0,1.0,1
NR,1990-09-06,2023-12-28,8392,1508,0,0.0,0,0,240,1.0,0
AIO,2000-01-03,2023-12-28,5056,1049,0,0.0,0,0,0,1.0,1
TOLZ,2014-03-27,2023-12-28,2457,1508,0,0.0,0,0,0,1.0,1
TPB,2016-05-11,2023-12-28,1922,1508,0,0.0,0,0,0,1.0,1
GBDC,2010-04-15,2023-12-28,3451,1508,0,0.0,0,0,0,1.0,1
LAZY,2018-03-16,2020-07-02,578,578,0,0.0,0,0,0,1.0,0
AKG,2008-01-02,2020-04-01,3084,566,0,0.0,0,0,0,1.0,0
GHIVU,2020-01-24,2020-07-02,86,86,0,0.0,0,0,0,1.0,0
ECCB,2016-10-11,2020-07-02,914,615,0,0.0,0,0,0,1.0,0
HCR,2012-08-16,2020-07-02,1982,630,0,0.0,0,0,0,1.0,0
DPHCU,2019-02-28,2020-07-02,300,300,0,0.0,0,0,0,1.0,0
AMPH,2014-06-25,2023-12-28,2395,1508,0,0.0,0,0,0,1.0,1
NE,1985-09-23,2023-12-28,9410,1274,0,0.0,0,0,1129,1.0,0
ODP,1988-06-01,2023-12-28,8965,1508,0,0.0,0,0,459,1.0,0
UBCP,1993-03-02,2023-12-28,7764,1508,0,0.0,0,0,0,1.0,1
IBDQ,2015-03-12,2023-12-28,2216,1508,0,0.0,0,0,0,1.0,1
SPMD,2013-07-09,2023-12-28,2638,1508,0,0.0,0,0,0,1.0,1
BXS,1985-10-16,2020-07-02,8751,630,1,0.00011427265455376528,0,0,1,0.9998857273454462,0
EEMO,2015-01-02,2020-07-02,1001,599,0,0.0,0,0,0,1.0,0
BLES,2017-02-28,2023-12-28,1721,1508,0,0.0,0,0,0,1.0,1
PEP,1972-06-01,2023-12-28,13006,1508,0,0.0,0,0,1,1.0,0
PDT,1989-12-15,2023-12-28,8574,1508,0,0.0,0,0,0,1.0,1
IFRX,2017-10-26,2020-04-01,604,566,0,0.0,0,0,0,1.0,0
FDUSZ,2019-02-11,2020-07-02,351,351,0,0.0,0,0,0,1.0,0
IIF,1994-02-18,2020-07-02,6639,630,0,0.0,0,0,0,1.0,0
TGLS,2012-05-10,2023-12-28,2928,1508,0,0.0,0,0,0,1.0,1
NSIT,1995-01-24,2023-12-28,7284,1508,0,0.0,0,0,0,1.0,1
CHPMU,2019-11-22,2020-06-18,97,97,0,0.0,0,0,0,1.0,0
UYM,2007-02-01,2023-12-28,4257,1508,0,0.0,0,0,0,1.0,1
MXDU,2017-09-19,2020-06-29,430,406,0,0.0,0,0,0,1.0,0
IMBI,1991-07-03,2020-06-19,7297,621,0,0.0,0,0,90,1.0,0
AERI,2013-10-25,2020-07-02,1683,630,0,0.0,0,0,0,1.0,0
EEMX,2016-11-15,2020-07-02,756,579,0,0.0,0,0,0,1.0,0
MOFG,2008-01-29,2023-12-28,4008,1508,0,0.0,0,0,0,1.0,1
JHCS,2019-03-13,2020-07-02,291,291,0,0.0,0,0,0,1.0,0
GMBL,2010-07-07,2023-12-28,1870,1508,0,0.0,0,0,0,1.0,1
FNCB,1999-10-26,2023-12-28,6083,1508,0,0.0,0,0,0,1.0,1
PEG,1980-01-02,2023-12-28,11092,1508,0,0.0,0,0,0,1.0,1
BRMK,2019-11-15,2020-07-02,158,158,0,0.0,0,0,0,1.0,0
GFF,1973-05-03,2023-12-28,12776,1508,0,0.0,0,0,0,1.0,1
RARE,2014-01-31,2023-12-28,2495,1508,0,0.0,0,0,0,1.0,1
DAKT,1994-02-10,2023-12-28,7523,1508,0,0.0,0,0,0,1.0,1
GGB,1999-03-10,2023-12-28,6243,1508,0,0.0,0,0,0,1.0,1
SNDX,2016-03-03,2020-07-02,1092,630,0,0.0,0,0,0,1.0,0
IJJ,2000-07-28,2020-07-02,5006,630,0,0.0,0,0,0,1.0,0
ONCY,2001-10-05,2023-12-28,5596,1508,0,0.0,0,0,0,1.0,1
ABTX,2015-10-08,2020-07-02,1192,630,0,0.0,0,0,0,1.0,0
ANAT,1975-11-17,2020-04-01,11191,566,0,0.0,0,0,2180,1.0,0
PGX,2008-01-31,2023-12-28,4006,1508,0,0.0,0,0,0,1.0,1
UZA,2015-01-02,2020-07-02,1385,630,0,0.0,0,0,0,1.0,0
SRTS,2016-07-26,2020-07-02,951,627,0,0.0,0,0,0,1.0,0
MCRO,2009-06-09,2020-07-02,2432,415,0,0.0,0,0,0,1.0,0
NOW,2012-06-29,2023-12-28,2893,1508,0,0.0,0,0,0,1.0,1
COKE,1973-02-21,2023-12-28,12826,1508,0,0.0,0,0,4082,1.0,0
DJUN,2020-06-22,2020-07-02,9,9,0,0.0,0,0,0,1.0,0
CMSA,2018-03-13,2020-06-19,573,573,0,0.0,0,0,0,1.0,0
FNOV,2019-11-18,2020-07-02,157,157,0,0.0,0,0,0,1.0,0
PJH,2012-12-12,2020-07-02,1902,630,0,0.0,0,0,0,1.0,0
IDA,1973-02-21,2020-07-02,11948,630,0,0.0,0,0,3451,1.0,0
GJR,2007-12-27,2020-06-19,3101,580,0,0.0,0,0,0,1.0,0
EQM,2012-06-27,2020-06-16,2005,618,0,0.0,0,0,0,1.0,0
GII,2007-01-31,2023-12-28,4258,1508,0,0.0,0,0,0,1.0,1
EPI,2008-02-26,2023-12-28,3989,1508,0,0.0,0,0,0,1.0,1
DMRL,2017-08-02,2020-07-02,642,606,0,0.0,0,0,0,1.0,0
