stage,symbol,seed,method,month,n,BA,Brier,MCC,accuracy,predicted_up,constant
preprocess,AAPL,573,NEGATION,2018-09,57,0.5634236453201971,0.25037101974054304,0.1302608319197154,0.5614035087719298,0.6140350877192983,False
preprocess,AAPL,573,NEGATION,2018-10,69,0.6166666666666667,0.23674095510567558,0.23333333333333334,0.6231884057971014,0.43478260869565216,False
preprocess,AAPL,573,NEGATION,2018-11,60,0.6167964404894327,0.2352574684429985,0.23346307108777453,0.6166666666666667,0.5,False
preprocess,AAPL,573,NEGATION,2018-12,53,0.7391640866873065,0.19264199450264874,0.4732278033866082,0.7547169811320755,0.37735849056603776,False
preprocess,AAPL,573,NEGATION,2019-01,63,0.661122661122661,0.20103885843821756,0.33279047611583396,0.6825396825396826,0.6507936507936508,False
preprocess,AAPL,573,NEGATION,2019-02,2,,0.13169127982844908,,,0.0,True
preprocess,AAPL,573,NUMERIC,2018-01,59,0.6371527777777778,0.22860872889797376,0.2781966088481367,0.6440677966101694,0.5932203389830508,False
preprocess,AAPL,573,NUMERIC,2018-02,57,0.7106250000000001,0.19806549123057723,0.4260705637798663,0.7192982456140351,0.5964912280701754,False
preprocess,AAPL,573,NUMERIC,2018-03,62,0.7885416666666667,0.17683192379299872,0.5816453279086441,0.7903225806451613,0.5645161290322581,False
preprocess,AAPL,573,NUMERIC,2018-04,63,0.6683467741935484,0.21258068514095166,0.34405575613216244,0.6666666666666666,0.6031746031746031,False
preprocess,AAPL,573,NUMERIC,2018-05,66,0.8117427772600186,0.17842538813009223,0.6293787436942517,0.8181818181818182,0.5909090909090909,False
preprocess,AAPL,573,NUMERIC,2018-06,63,0.6944444444444444,0.1897196707568405,0.408248290463863,0.7142857142857143,0.6666666666666666,False
preprocess,AAPL,573,NUMERIC,2018-07,60,0.6483516483516483,0.18439257567627487,0.3140549436949456,0.7,0.7166666666666667,False
preprocess,AAPL,573,NUMERIC,2018-08,69,0.6454248366013072,0.18425829504819335,0.3369472140646555,0.7681159420289855,0.8260869565217391,False
preprocess,AAPL,573,NUMERIC,2018-09,57,0.5634236453201971,0.24829582193487956,0.1302608319197154,0.5614035087719298,0.6140350877192983,False
preprocess,AAPL,573,NUMERIC,2018-10,69,0.6333333333333333,0.2335302019221947,0.2657596345603107,0.6376811594202898,0.4492753623188406,False
preprocess,AAPL,573,NUMERIC,2018-11,60,0.6167964404894327,0.24279119165042987,0.23346307108777453,0.6166666666666667,0.5,False
preprocess,AAPL,573,NUMERIC,2018-12,53,0.7538699690402477,0.18510029111716775,0.5077399380804953,0.7735849056603774,0.3584905660377358,False
preprocess,AAPL,573,NUMERIC,2019-01,63,0.6476091476091477,0.20204450236470148,0.3018817718513035,0.6666666666666666,0.6349206349206349,False
preprocess,AAPL,573,NUMERIC,2019-02,2,,0.16733941348091985,,,0.0,True
preprocess,AAPL,573,NO_STEM,2018-01,59,0.6741898148148149,0.22496749279679176,0.3495956180724088,0.6779661016949152,0.559322033898305,False
preprocess,AAPL,573,NO_STEM,2018-02,57,0.7306250000000001,0.20047766076410528,0.4635736922883116,0.7368421052631579,0.5789473684210527,False
preprocess,AAPL,573,NO_STEM,2018-03,62,0.8052083333333333,0.18001160022268287,0.6129760769135671,0.8064516129032258,0.5483870967741935,False
preprocess,AAPL,573,NO_STEM,2018-04,63,0.7006048387096775,0.2236787740902281,0.41661348421698563,0.6984126984126984,0.6349206349206349,False
preprocess,AAPL,573,NO_STEM,2018-05,66,0.8769804287045666,0.1785119484348747,0.7539608574091333,0.8787878787878788,0.5606060606060606,False
preprocess,AAPL,573,NO_STEM,2018-06,63,0.6944444444444444,0.19497153241187232,0.408248290463863,0.7142857142857143,0.6666666666666666,False
preprocess,AAPL,573,NO_STEM,2018-07,60,0.5989010989010989,0.19097623240465328,0.2058790548922549,0.65,0.7,False
preprocess,AAPL,573,NO_STEM,2018-08,69,0.7107843137254901,0.1816646436995744,0.4733952923082076,0.8115942028985508,0.8115942028985508,False
preprocess,AAPL,573,NO_STEM,2018-09,57,0.5812807881773399,0.24273253934809066,0.16847482690308205,0.5789473684210527,0.631578947368421,False
preprocess,AAPL,573,NO_STEM,2018-10,69,0.5743589743589743,0.23675879172217767,0.14821210388940403,0.5797101449275363,0.4492753623188406,False
preprocess,AAPL,573,NO_STEM,2018-11,60,0.6501668520578421,0.2335449017285308,0.30016680568428156,0.65,0.5,False
preprocess,AAPL,573,NO_STEM,2018-12,53,0.7538699690402477,0.19510833253347937,0.5077399380804953,0.7735849056603774,0.3584905660377358,False
preprocess,AAPL,573,NO_STEM,2019-01,63,0.6340956340956341,0.2126946464815654,0.2718906328511678,0.6507936507936508,0.6190476190476191,False
preprocess,AAPL,573,NO_STEM,2019-02,2,,0.1238905647979244,,,0.0,True
preprocess,AAPL,574,PRICE,2018-01,59,0.5943287037037037,0.2337742903862721,0.2041279867372104,0.6101694915254238,0.6949152542372882,False
preprocess,AAPL,574,PRICE,2018-02,57,0.655,0.2169584983554559,0.31598125869132787,0.6666666666666666,0.6140350877192983,False
preprocess,AAPL,574,PRICE,2018-03,62,0.4302083333333333,0.2827498174261324,-0.1473898599264436,0.43548387096774194,0.6612903225806451,False
preprocess,AAPL,574,PRICE,2018-04,63,0.5589717741935484,0.2456485447709319,0.13052314094665607,0.5555555555555556,0.7142857142857143,False
preprocess,AAPL,574,PRICE,2018-05,66,0.4720410065237652,0.25177088758249705,-0.062315275321272165,0.5,0.7272727272727273,False
preprocess,AAPL,574,PRICE,2018-06,63,0.587962962962963,0.254035058920166,0.19613703301614183,0.6190476190476191,0.7301587301587301,False
preprocess,AAPL,574,PRICE,2018-07,60,0.5622710622710623,0.233042537620225,0.12962755308030863,0.6166666666666667,0.7,False
preprocess,AAPL,574,PRICE,2018-08,69,0.6143790849673203,0.22414657696656715,0.22487239817113244,0.6956521739130435,0.7246376811594203,False
preprocess,AAPL,574,PRICE,2018-09,57,0.5658866995073891,0.24096973237215727,0.1530409022617326,0.5614035087719298,0.7543859649122807,False
preprocess,AAPL,574,PRICE,2018-10,69,0.5294871794871795,0.24597499571085465,0.06201736729460422,0.5072463768115942,0.6666666666666666,False
preprocess,AAPL,574,PRICE,2018-11,60,0.5939933259176863,0.2701100443387299,0.20194733664534642,0.6,0.6833333333333333,False
preprocess,AAPL,574,PRICE,2018-12,53,0.6246130030959752,0.24457391817223792,0.23942009402752437,0.6226415094339622,0.4716981132075472,False
preprocess,AAPL,574,PRICE,2019-01,63,0.5530145530145529,0.25301223253045196,0.104518950072276,0.5555555555555556,0.5238095238095238,False
preprocess,AAPL,574,PRICE,2019-02,2,,0.3418896084196093,,,1.0,True
preprocess,AAPL,574,FULL,2018-01,59,0.6001157407407407,0.2665824091822641,0.20628945545116803,0.6101694915254238,0.6271186440677966,False
preprocess,AAPL,574,FULL,2018-02,57,0.7262500000000001,0.18562528804560946,0.4612307082510511,0.7368421052631579,0.6140350877192983,False
preprocess,AAPL,574,FULL,2018-03,62,0.740625,0.19422316767863468,0.48326782855643,0.7419354838709677,0.5483870967741935,False
preprocess,AAPL,574,FULL,2018-04,63,0.6355846774193548,0.20999851631362632,0.2719931623715739,0.6349206349206349,0.5396825396825397,False
preprocess,AAPL,574,FULL,2018-05,66,0.7539608574091332,0.17407278602078552,0.5079217148182665,0.7575757575757576,0.5606060606060606,False
preprocess,AAPL,574,FULL,2018-06,63,0.7731481481481481,0.1831740389387528,0.5462962962962963,0.7777777777777778,0.5714285714285714,False
preprocess,AAPL,574,FULL,2018-07,60,0.6117216117216117,0.20203725936439212,0.2365105131529837,0.6666666666666666,0.7166666666666667,False
preprocess,AAPL,574,FULL,2018-08,69,0.5408496732026145,0.22628362700842222,0.08697559598404854,0.6666666666666666,0.782608695652174,False
preprocess,AAPL,574,FULL,2018-09,57,0.6157635467980296,0.24441383111745485,0.2359263550512071,0.6140350877192983,0.5964912280701754,False
preprocess,AAPL,574,FULL,2018-10,69,0.5564102564102564,0.2968574661370494,0.11215151616435054,0.5507246376811594,0.5362318840579711,False
preprocess,AAPL,574,FULL,2018-11,60,0.6490545050055617,0.2578883362214986,0.29860765938669176,0.65,0.5333333333333333,False
preprocess,AAPL,574,FULL,2018-12,53,0.6602167182662538,0.24397023262116896,0.32921406053007696,0.6981132075471698,0.32075471698113206,False
preprocess,AAPL,574,FULL,2019-01,63,0.58004158004158,0.24131341820320404,0.15860619520032992,0.5873015873015873,0.5555555555555556,False
preprocess,AAPL,574,FULL,2019-02,2,,0.2261061254996965,,,0.5,False
preprocess,AAPL,574,CONTROL,2018-01,59,0.5532407407407407,0.23481328993596615,0.10735480644214741,0.559322033898305,0.576271186440678,False
preprocess,AAPL,574,CONTROL,2018-02,57,0.7462500000000001,0.19260056587324823,0.49813591136281105,0.7543859649122807,0.5964912280701754,False
preprocess,AAPL,574,CONTROL,2018-03,62,0.7885416666666667,0.16470973344451798,0.5816453279086441,0.7903225806451613,0.5645161290322581,False
preprocess,AAPL,574,CONTROL,2018-04,63,0.6839717741935484,0.2074379281266022,0.3736366696063465,0.6825396825396826,0.5873015873015873,False
preprocess,AAPL,574,CONTROL,2018-05,66,0.8117427772600186,0.19235227310992198,0.6293787436942517,0.8181818181818182,0.5909090909090909,False
preprocess,AAPL,574,CONTROL,2018-06,63,0.7175925925925926,0.18381904057083245,0.4434751717066333,0.7301587301587301,0.6190476190476191,False
preprocess,AAPL,574,CONTROL,2018-07,60,0.6593406593406593,0.19405669454232585,0.32676070742611896,0.7,0.6833333333333333,False
preprocess,AAPL,574,CONTROL,2018-08,69,0.6633986928104575,0.17387217375459996,0.35682440602545873,0.7681159420289855,0.7971014492753623,False
preprocess,AAPL,574,CONTROL,2018-09,57,0.5098522167487685,0.2512603252636974,0.019851666679418605,0.5087719298245614,0.5614035087719298,False
preprocess,AAPL,574,CONTROL,2018-10,69,0.5782051282051281,0.2519781214903629,0.15522080754041673,0.5797101449275363,0.4782608695652174,False
preprocess,AAPL,574,CONTROL,2018-11,60,0.5995550611790879,0.23504422268762395,0.19911012235817574,0.6,0.5166666666666667,False
preprocess,AAPL,574,CONTROL,2018-12,53,0.6656346749226006,0.20982331598202722,0.3182354044837902,0.660377358490566,0.4716981132075472,False
preprocess,AAPL,574,CONTROL,2019-01,63,0.6398128898128899,0.20250421292561355,0.2796257796257796,0.6507936507936508,0.5873015873015873,False
preprocess,AAPL,574,CONTROL,2019-02,2,,0.13644498468906396,,,0.0,True
preprocess,AAPL,574,FREQUENCY,2018-01,59,0.6186342592592593,0.2301646065050001,0.24237165111881034,0.6271186440677966,0.6101694915254238,False
preprocess,AAPL,574,FREQUENCY,2018-02,57,0.770625,0.19103721698514503,0.5392316586011221,0.7719298245614035,0.543859649122807,False
preprocess,AAPL,574,FREQUENCY,2018-03,62,0.821875,0.16892048246175143,0.644758223014023,0.8225806451612904,0.532258064516129,False
preprocess,AAPL,574,FREQUENCY,2018-04,63,0.6678427419354839,0.21387931555199305,0.33912145348687944,0.6666666666666666,0.5714285714285714,False
preprocess,AAPL,574,FREQUENCY,2018-05,66,0.7674743709226468,0.18825310324870626,0.5372064487951221,0.7727272727272727,0.5757575757575758,False
preprocess,AAPL,574,FREQUENCY,2018-06,63,0.712962962962963,0.20143088690509864,0.44214420766255563,0.7301587301587301,0.6507936507936508,False
preprocess,AAPL,574,FREQUENCY,2018-07,60,0.6355311355311355,0.19494830422431106,0.2821305567042011,0.6833333333333333,0.7,False
preprocess,AAPL,574,FREQUENCY,2018-08,69,0.738562091503268,0.16926038133019775,0.5209636327971697,0.8260869565217391,0.7971014492753623,False
preprocess,AAPL,574,FREQUENCY,2018-09,57,0.562192118226601,0.24827745009635202,0.1248463466632208,0.5614035087719298,0.543859649122807,False
preprocess,AAPL,574,FREQUENCY,2018-10,69,0.6423076923076922,0.24274951404223913,0.2873295936084089,0.6521739130434783,0.4057971014492754,False
preprocess,AAPL,574,FREQUENCY,2018-11,60,0.6501668520578421,0.23717353545033878,0.30016680568428156,0.65,0.5,False
preprocess,AAPL,574,FREQUENCY,2018-12,53,0.7097523219814241,0.20739687582900174,0.40828257442317173,0.7169811320754716,0.41509433962264153,False
preprocess,AAPL,574,FREQUENCY,2019-01,63,0.659043659043659,0.20962178144665797,0.3164468361962245,0.6666666666666666,0.5714285714285714,False
preprocess,AAPL,574,FREQUENCY,2019-02,2,,0.12065103194151144,,,0.0,True
preprocess,AAPL,574,NEGATION,2018-01,59,0.5532407407407407,0.23478267247398285,0.10735480644214741,0.559322033898305,0.576271186440678,False
preprocess,AAPL,574,NEGATION,2018-02,57,0.7462500000000001,0.19277750341364777,0.49813591136281105,0.7543859649122807,0.5964912280701754,False
preprocess,AAPL,574,NEGATION,2018-03,62,0.7885416666666667,0.1644243233616168,0.5816453279086441,0.7903225806451613,0.5645161290322581,False
preprocess,AAPL,574,NEGATION,2018-04,63,0.6839717741935484,0.20753027691651396,0.3736366696063465,0.6825396825396826,0.5873015873015873,False
preprocess,AAPL,574,NEGATION,2018-05,66,0.7945013979496738,0.19286126686780228,0.598274575991071,0.803030303030303,0.6060606060606061,False
preprocess,AAPL,574,NEGATION,2018-06,63,0.7175925925925926,0.18383092332699047,0.4434751717066333,0.7301587301587301,0.6190476190476191,False
preprocess,AAPL,574,NEGATION,2018-07,60,0.6593406593406593,0.19389585816250512,0.32676070742611896,0.7,0.6833333333333333,False
preprocess,AAPL,574,NEGATION,2018-08,69,0.6633986928104575,0.1734318856642588,0.35682440602545873,0.7681159420289855,0.7971014492753623,False
preprocess,AAPL,574,NEGATION,2018-09,57,0.5098522167487685,0.25096148524983103,0.019851666679418605,0.5087719298245614,0.5614035087719298,False
preprocess,AAPL,574,NEGATION,2018-10,69,0.5782051282051281,0.252176482987094,0.15522080754041673,0.5797101449275363,0.4782608695652174,False
preprocess,AAPL,574,NEGATION,2018-11,60,0.5995550611790879,0.23520943149963297,0.19911012235817574,0.6,0.5166666666666667,False
preprocess,AAPL,574,NEGATION,2018-12,53,0.6656346749226006,0.21017856079692135,0.3182354044837902,0.660377358490566,0.4716981132075472,False
preprocess,AAPL,574,NEGATION,2019-01,63,0.6398128898128899,0.20275945927315248,0.2796257796257796,0.6507936507936508,0.5873015873015873,False
preprocess,AAPL,574,NEGATION,2019-02,2,,0.13771421739235942,,,0.0,True
preprocess,AAPL,574,NUMERIC,2018-01,59,0.6371527777777778,0.23665949696856975,0.2781966088481367,0.6440677966101694,0.5932203389830508,False
preprocess,AAPL,574,NUMERIC,2018-02,57,0.7150000000000001,0.19471629574584245,0.43,0.7192982456140351,0.5614035087719298,False
preprocess,AAPL,574,NUMERIC,2018-03,62,0.8052083333333333,0.16621909664775064,0.6129760769135671,0.8064516129032258,0.5483870967741935,False
preprocess,AAPL,574,NUMERIC,2018-04,63,0.6839717741935484,0.20794835307254336,0.3736366696063465,0.6825396825396826,0.5873015873015873,False
preprocess,AAPL,574,NUMERIC,2018-05,66,0.7809878844361603,0.1931349537255685,0.5672875671862987,0.7878787878787878,0.5909090909090909,False
preprocess,AAPL,574,NUMERIC,2018-06,63,0.7453703703703705,0.18859172640043312,0.509427021872075,0.7619047619047619,0.6507936507936508,False
preprocess,AAPL,574,NUMERIC,2018-07,60,0.6721611721611722,0.18885605966180102,0.3583820585161474,0.7166666666666667,0.7,False
preprocess,AAPL,574,NUMERIC,2018-08,69,0.6535947712418301,0.1750877466227867,0.3270282409000225,0.7536231884057971,0.782608695652174,False
preprocess,AAPL,574,NUMERIC,2018-09,57,0.562807881773399,0.2451003976551103,0.1271919326431982,0.5614035087719298,0.5789473684210527,False
preprocess,AAPL,574,NUMERIC,2018-10,69,0.5615384615384615,0.24535221633975068,0.12234710854292787,0.5652173913043478,0.463768115942029,False
preprocess,AAPL,574,NUMERIC,2018-11,60,0.5995550611790879,0.24731280083346205,0.19911012235817574,0.6,0.5166666666666667,False
preprocess,AAPL,574,NUMERIC,2018-12,53,0.7128482972136223,0.19850671981737084,0.42569659442724456,0.7358490566037735,0.3584905660377358,False
preprocess,AAPL,574,NUMERIC,2019-01,63,0.6205821205821206,0.20542619962058623,0.24268260395682942,0.6349206349206349,0.6031746031746031,False
preprocess,AAPL,574,NUMERIC,2019-02,2,,0.16932039084414519,,,0.0,True
preprocess,AAPL,574,NO_STEM,2018-01,59,0.5659722222222222,0.23272237001272247,0.13593640417013383,0.576271186440678,0.6271186440677966,False
preprocess,AAPL,574,NO_STEM,2018-02,57,0.750625,0.19912169779335318,0.50125,0.7543859649122807,0.5614035087719298,False
preprocess,AAPL,574,NO_STEM,2018-03,62,0.8052083333333333,0.1733579624550395,0.6129760769135671,0.8064516129032258,0.5483870967741935,False
preprocess,AAPL,574,NO_STEM,2018-04,63,0.6522177419354839,0.21781971498213296,0.3091459567701826,0.6507936507936508,0.5873015873015873,False
preprocess,AAPL,574,NO_STEM,2018-05,66,0.8117427772600186,0.19484394237539243,0.6293787436942517,0.8181818181818182,0.5909090909090909,False
preprocess,AAPL,574,NO_STEM,2018-06,63,0.6944444444444444,0.19361348614864035,0.408248290463863,0.7142857142857143,0.6666666666666666,False
preprocess,AAPL,574,NO_STEM,2018-07,60,0.5989010989010989,0.19606180624000008,0.2058790548922549,0.65,0.7,False
preprocess,AAPL,574,NO_STEM,2018-08,69,0.7189542483660131,0.1722167577595489,0.455624203400544,0.7971014492753623,0.7681159420289855,False
preprocess,AAPL,574,NO_STEM,2018-09,57,0.5277093596059113,0.24590005566850348,0.05611408793082274,0.5263157894736842,0.5789473684210527,False
preprocess,AAPL,574,NO_STEM,2018-10,69,0.5487179487179488,0.25033212160201784,0.09669492928747271,0.5507246376811594,0.4782608695652174,False
preprocess,AAPL,574,NO_STEM,2018-11,60,0.6362625139043381,0.23171694306244103,0.27623723099254627,0.6333333333333333,0.4166666666666667,False
preprocess,AAPL,574,NO_STEM,2018-12,53,0.7244582043343653,0.21132090474451207,0.44014634760770044,0.7358490566037735,0.39622641509433965,False
preprocess,AAPL,574,NO_STEM,2019-01,63,0.6647609147609148,0.20931197550508363,0.3254867161527589,0.6666666666666666,0.5396825396825397,False
preprocess,AAPL,574,NO_STEM,2019-02,2,,0.119453770408177,,,0.0,True
preprocess,AAPL,575,PRICE,2018-01,59,0.5630787037037037,0.23658595439998434,0.1327768390339808,0.576271186440678,0.6610169491525424,False
preprocess,AAPL,575,PRICE,2018-02,57,0.6125,0.2315352759528642,0.22360679774997896,0.6140350877192983,0.5263157894736842,False
preprocess,AAPL,575,PRICE,2018-03,62,0.41770833333333335,0.2744252340750514,-0.1652734132292553,0.41935483870967744,0.5483870967741935,False
preprocess,AAPL,575,PRICE,2018-04,63,0.5907258064516129,0.24688258661680348,0.2008048322256247,0.5873015873015873,0.7142857142857143,False
preprocess,AAPL,575,PRICE,2018-05,66,0.5410065237651445,0.24719262086997268,0.08634657835526911,0.5606060606060606,0.6666666666666666,False
preprocess,AAPL,575,PRICE,2018-06,63,0.5833333333333333,0.25161994539067073,0.1730129508244783,0.6031746031746031,0.6507936507936508,False
preprocess,AAPL,575,PRICE,2018-07,60,0.5622710622710623,0.22943006591839066,0.12962755308030863,0.6166666666666667,0.7,False
preprocess,AAPL,575,PRICE,2018-08,69,0.6143790849673203,0.22386183578902724,0.22487239817113244,0.6956521739130435,0.7246376811594203,False
preprocess,AAPL,575,PRICE,2018-09,57,0.6169950738916257,0.2288815233961663,0.24814583349273256,0.6140350877192983,0.6666666666666666,False
preprocess,AAPL,575,PRICE,2018-10,69,0.48846153846153845,0.25311905173396093,-0.023176179118107213,0.4782608695652174,0.5797101449275363,False
preprocess,AAPL,575,PRICE,2018-11,60,0.5628476084538376,0.2603326898018194,0.12919146336922627,0.5666666666666667,0.6166666666666667,False
preprocess,AAPL,575,PRICE,2018-12,53,0.598297213622291,0.2578166690406293,0.1894012505422958,0.6037735849056604,0.4528301886792453,False
preprocess,AAPL,575,PRICE,2019-01,63,0.501039501039501,0.2554357736604458,0.0020535439504905926,0.5079365079365079,0.5396825396825397,False
preprocess,AAPL,575,PRICE,2019-02,2,,0.36598282336481824,,,1.0,True
preprocess,AAPL,575,FULL,2018-01,59,0.6770833333333333,0.23282917697729288,0.35334967211447943,0.6779661016949152,0.5254237288135594,False
preprocess,AAPL,575,FULL,2018-02,57,0.7731250000000001,0.18548553783531052,0.575,0.7894736842105263,0.6666666666666666,False
preprocess,AAPL,575,FULL,2018-03,62,0.7729166666666667,0.16553529246228846,0.5481219527349985,0.7741935483870968,0.5483870967741935,False
preprocess,AAPL,575,FULL,2018-04,63,0.7313508064516129,0.20009504521130386,0.4674376791305636,0.7301587301587301,0.5714285714285714,False
preprocess,AAPL,575,FULL,2018-05,66,0.6887232059645854,0.21045653799857714,0.3810140376624394,0.696969696969697,0.5909090909090909,False
preprocess,AAPL,575,FULL,2018-06,63,0.7407407407407407,0.2090508346650306,0.48148148148148145,0.746031746031746,0.5714285714285714,False
preprocess,AAPL,575,FULL,2018-07,60,0.6263736263736264,0.21920852808808705,0.29262254925367703,0.7,0.7833333333333333,False
preprocess,AAPL,575,FULL,2018-08,69,0.49346405228758167,0.23542057574003825,-0.013600722489568479,0.6231884057971014,0.7681159420289855,False
preprocess,AAPL,575,FULL,2018-09,57,0.6323891625615763,0.2566136587515364,0.265762025075173,0.631578947368421,0.543859649122807,False
preprocess,AAPL,575,FULL,2018-10,69,0.6153846153846154,0.28131965924767405,0.22940082851798974,0.6086956521739131,0.5362318840579711,False
preprocess,AAPL,575,FULL,2018-11,60,0.6501668520578421,0.2618058900081771,0.30016680568428156,0.65,0.5,False
preprocess,AAPL,575,FULL,2018-12,53,0.6718266253869969,0.22907902237635236,0.34365325077399383,0.6981132075471698,0.3584905660377358,False
preprocess,AAPL,575,FULL,2019-01,63,0.5935550935550935,0.23304654349240322,0.186145197762485,0.6031746031746031,0.5714285714285714,False
preprocess,AAPL,575,FULL,2019-02,2,,0.08209865830093492,,,0.0,True
preprocess,AAPL,575,CONTROL,2018-01,59,0.6429398148148149,0.22500240131963517,0.285220160170838,0.6440677966101694,0.5254237288135594,False
preprocess,AAPL,575,CONTROL,2018-02,57,0.7618750000000001,0.19234503422892815,0.5338554330309128,0.7719298245614035,0.6140350877192983,False
preprocess,AAPL,575,CONTROL,2018-03,62,0.8385416666666667,0.1591451225333519,0.6770833333333334,0.8387096774193549,0.5161290322580645,False
preprocess,AAPL,575,CONTROL,2018-04,63,0.7318548387096775,0.20599915006026398,0.4738492449724393,0.7301587301587301,0.6031746031746031,False
preprocess,AAPL,575,CONTROL,2018-05,66,0.7404473438956198,0.2076550759652946,0.4793336992931299,0.7424242424242424,0.5454545454545454,False
preprocess,AAPL,575,CONTROL,2018-06,63,0.7731481481481481,0.19225510354091216,0.5462962962962963,0.7777777777777778,0.5714285714285714,False
preprocess,AAPL,575,CONTROL,2018-07,60,0.7802197802197802,0.17715872152372733,0.5604395604395604,0.8,0.65,False
preprocess,AAPL,575,CONTROL,2018-08,69,0.6454248366013072,0.1739607103823806,0.3369472140646555,0.7681159420289855,0.8260869565217391,False
preprocess,AAPL,575,CONTROL,2018-09,57,0.5277093596059113,0.24877132101340937,0.05611408793082274,0.5263157894736842,0.5789473684210527,False
preprocess,AAPL,575,CONTROL,2018-10,69,0.5987179487179487,0.24455735349676994,0.19593446197724734,0.5942028985507246,0.5217391304347826,False
preprocess,AAPL,575,CONTROL,2018-11,60,0.5661846496106786,0.24206966607134933,0.13236929922135707,0.5666666666666667,0.5166666666666667,False
preprocess,AAPL,575,CONTROL,2018-12,53,0.7244582043343653,0.19819312713358267,0.44014634760770044,0.7358490566037735,0.39622641509433965,False
preprocess,AAPL,575,CONTROL,2019-01,63,0.6668399168399168,0.20625199583439383,0.33828253157063903,0.6825396825396826,0.6190476190476191,False
preprocess,AAPL,575,CONTROL,2019-02,2,,0.1644598900299239,,,0.0,True
preprocess,AAPL,575,FREQUENCY,2018-01,59,0.6429398148148149,0.22056944417169647,0.285220160170838,0.6440677966101694,0.5254237288135594,False
preprocess,AAPL,575,FREQUENCY,2018-02,57,0.80625,0.18874065014296865,0.6102159646987294,0.8070175438596491,0.543859649122807,False
preprocess,AAPL,575,FREQUENCY,2018-03,62,0.821875,0.16815724988076416,0.644758223014023,0.8225806451612904,0.532258064516129,False
preprocess,AAPL,575,FREQUENCY,2018-04,63,0.6834677419354839,0.21618866462298195,0.36917519226059214,0.6825396825396826,0.5555555555555556,False
preprocess,AAPL,575,FREQUENCY,2018-05,66,0.7096924510717615,0.20668397654622056,0.41802357496493886,0.7121212121212122,0.5454545454545454,False
preprocess,AAPL,575,FREQUENCY,2018-06,63,0.7175925925925926,0.208555272798231,0.4434751717066333,0.7301587301587301,0.6190476190476191,False
preprocess,AAPL,575,FREQUENCY,2018-07,60,0.7087912087912087,0.1774726308982623,0.43463356032809364,0.75,0.7,False
preprocess,AAPL,575,FREQUENCY,2018-08,69,0.6911764705882353,0.17027491387289398,0.4070457892053472,0.782608695652174,0.782608695652174,False
preprocess,AAPL,575,FREQUENCY,2018-09,57,0.562807881773399,0.24729294727472392,0.1271919326431982,0.5614035087719298,0.5789473684210527,False
preprocess,AAPL,575,FREQUENCY,2018-10,69,0.6243589743589744,0.23819732885102524,0.2466190255477469,0.6231884057971014,0.4927536231884058,False
preprocess,AAPL,575,FREQUENCY,2018-11,60,0.6340378197997776,0.23919952625956356,0.26807563959955505,0.6333333333333333,0.48333333333333334,False
preprocess,AAPL,575,FREQUENCY,2018-12,53,0.7244582043343653,0.20008672721035453,0.44014634760770044,0.7358490566037735,0.39622641509433965,False
preprocess,AAPL,575,FREQUENCY,2019-01,63,0.6127858627858628,0.22256549808726356,0.22349054778228306,0.6190476190476191,0.5555555555555556,False
preprocess,AAPL,575,FREQUENCY,2019-02,2,,0.15537267175823505,,,0.0,True
preprocess,AAPL,575,NEGATION,2018-01,59,0.6429398148148149,0.22499287362349735,0.285220160170838,0.6440677966101694,0.5254237288135594,False
preprocess,AAPL,575,NEGATION,2018-02,57,0.7618750000000001,0.19200731752060787,0.5338554330309128,0.7719298245614035,0.6140350877192983,False
preprocess,AAPL,575,NEGATION,2018-03,62,0.8385416666666667,0.15925101238250897,0.6770833333333334,0.8387096774193549,0.5161290322580645,False
preprocess,AAPL,575,NEGATION,2018-04,63,0.7157258064516129,0.20615964416865498,0.4381273824425104,0.7142857142857143,0.5873015873015873,False
preprocess,AAPL,575,NEGATION,2018-05,66,0.7404473438956198,0.2073588235752411,0.4793336992931299,0.7424242424242424,0.5454545454545454,False
preprocess,AAPL,575,NEGATION,2018-06,63,0.7731481481481481,0.19201949715185784,0.5462962962962963,0.7777777777777778,0.5714285714285714,False
preprocess,AAPL,575,NEGATION,2018-07,60,0.7802197802197802,0.1773765176659702,0.5604395604395604,0.8,0.65,False
preprocess,AAPL,575,NEGATION,2018-08,69,0.6454248366013072,0.17392811040916828,0.3369472140646555,0.7681159420289855,0.8260869565217391,False
preprocess,AAPL,575,NEGATION,2018-09,57,0.5277093596059113,0.2483268072189307,0.05611408793082274,0.5263157894736842,0.5789473684210527,False
preprocess,AAPL,575,NEGATION,2018-10,69,0.641025641025641,0.24409818667600902,0.2796710598995068,0.6376811594202898,0.5072463768115942,False
preprocess,AAPL,575,NEGATION,2018-11,60,0.5834260289210234,0.2421803396320558,0.1667593364912675,0.5833333333333334,0.5,False
preprocess,AAPL,575,NEGATION,2018-12,53,0.7244582043343653,0.19772582630625773,0.44014634760770044,0.7358490566037735,0.39622641509433965,False
preprocess,AAPL,575,NEGATION,2019-01,63,0.6668399168399168,0.20623589715817578,0.33828253157063903,0.6825396825396826,0.6190476190476191,False
preprocess,AAPL,575,NEGATION,2019-02,2,,0.16484751191667607,,,0.0,True
preprocess,AAPL,575,NUMERIC,2018-01,59,0.6400462962962963,0.2246070882523028,0.28107023114127216,0.6440677966101694,0.559322033898305,False
