stage,symbol,seed,block,method,n,BA,Brier,MCC,accuracy,predicted_up,constant
grouped,AAPL,574,grouped_574_AAPL_2,GROUP_SVM,77,0.5,0.2518272735247466,0.0,0.5194805194805194,1.0,True
grouped,AAPL,574,grouped_574_AAPL_3,PRICE,75,0.5021367521367521,0.2740965959428557,0.0043841941849607335,0.5066666666666667,0.6133333333333333,False
grouped,AAPL,574,grouped_574_AAPL_3,FULL,75,0.43482905982905984,0.28992783284151025,-0.13462930108321552,0.44,0.6266666666666667,False
grouped,AAPL,574,grouped_574_AAPL_3,GROUP_SVM,75,0.46260683760683763,0.2590474738796363,-0.14978617237881953,0.48,0.9333333333333333,False
grouped,AAPL,574,grouped_574_AAPL_4,PRICE,74,0.5264705882352941,0.25238116211342515,0.05636018619766345,0.5405405405405406,0.6756756756756757,False
grouped,AAPL,574,grouped_574_AAPL_4,FULL,74,0.575,0.2459450842004831,0.15151151419853767,0.581081081081081,0.581081081081081,False
grouped,AAPL,574,grouped_574_AAPL_4,GROUP_SVM,74,0.5,0.2486292159337581,0.0,0.5405405405405406,1.0,True
grouped,AAPL,574,grouped_574_AAPL_5,PRICE,75,0.47649572649572647,0.25141396593257764,-0.047692841321489654,0.48,0.5866666666666667,False
grouped,AAPL,574,grouped_574_AAPL_5,FULL,75,0.5747863247863247,0.2482391204812374,0.14978617237881953,0.5733333333333334,0.4666666666666667,False
grouped,AAPL,574,grouped_574_AAPL_5,GROUP_SVM,75,0.45085470085470086,0.2570952106392172,-0.1590791045366781,0.4666666666666667,0.8933333333333333,False
grouped,AAPL,574,grouped_574_AAPL_6,PRICE,75,0.5482142857142858,0.24934398746349748,0.10312858091567377,0.56,0.68,False
grouped,AAPL,574,grouped_574_AAPL_6,FULL,75,0.48035714285714287,0.25801978442046175,-0.042504320906794055,0.49333333333333335,0.6933333333333334,False
grouped,AAPL,574,grouped_574_AAPL_6,GROUP_SVM,75,0.5,0.24896178800144295,0.0,0.5333333333333333,1.0,True
grouped,AAPL,574,grouped_574_AAPL_7,PRICE,77,0.5098238482384824,0.24929533953295988,0.020544138532040897,0.5194805194805194,0.6493506493506493,False
grouped,AAPL,574,grouped_574_AAPL_7,FULL,77,0.565379403794038,0.2525725980419602,0.1330314630884652,0.5714285714285714,0.5974025974025974,False
grouped,AAPL,574,grouped_574_AAPL_7,GROUP_SVM,77,0.48949864498644985,0.24981725599209964,-0.05415543241116378,0.5194805194805194,0.961038961038961,False
grouped,AAPL,574,grouped_574_AAPL_8,PRICE,77,0.638095238095238,0.23651989217174518,0.2858843031561182,0.6493506493506493,0.6363636363636364,False
grouped,AAPL,574,grouped_574_AAPL_8,FULL,77,0.5595238095238095,0.24717838952142315,0.11856466525509837,0.5584415584415584,0.4935064935064935,False
grouped,AAPL,574,grouped_574_AAPL_8,GROUP_SVM,77,0.5,0.24832298208971895,0.0,0.5454545454545454,1.0,True
grouped,AAPL,574,grouped_574_AAPL_9,PRICE,75,0.6111111111111112,0.2496597546662648,0.22366056877342064,0.6133333333333333,0.56,False
grouped,AAPL,574,grouped_574_AAPL_9,FULL,75,0.49786324786324787,0.2945243103610505,-0.004755116583454588,0.5066666666666667,0.72,False
grouped,AAPL,574,grouped_574_AAPL_9,GROUP_SVM,75,0.5,0.2507761110978686,0.0,0.52,1.0,True
grouped,AAPL,575,grouped_575_AAPL_0,PRICE,123,0.5313382269904009,0.2428890638938449,0.06110929462328411,0.5447154471544715,0.5609756097560976,False
grouped,AAPL,575,grouped_575_AAPL_0,FULL,123,0.5032467532467533,0.36368498906782654,0.006284095773523154,0.5040650406504065,0.5040650406504065,False
grouped,AAPL,575,grouped_575_AAPL_0,GROUP_SVM,123,0.5,0.2438766623026637,0.0,0.6260162601626016,1.0,True
grouped,AAPL,575,grouped_575_AAPL_1,PRICE,75,0.452991452991453,0.25603642821218775,-0.09395020173255496,0.4533333333333333,0.5066666666666667,False
grouped,AAPL,575,grouped_575_AAPL_1,FULL,75,0.5427350427350428,0.24131319685733071,0.08716272672808179,0.5466666666666666,0.6,False
grouped,AAPL,575,grouped_575_AAPL_1,GROUP_SVM,75,0.4786324786324786,0.25553026691734776,-0.06280742930213278,0.49333333333333335,0.8666666666666667,False
grouped,AAPL,575,grouped_575_AAPL_2,PRICE,77,0.4298780487804878,0.28864591188106875,-0.14943608822935245,0.44155844155844154,0.6753246753246753,False
grouped,AAPL,575,grouped_575_AAPL_2,FULL,77,0.4576558265582656,0.26916010386330663,-0.08855232125879697,0.4675324675324675,0.6493506493506493,False
grouped,AAPL,575,grouped_575_AAPL_2,GROUP_SVM,77,0.4878048780487805,0.25458153240864545,-0.1074861545850028,0.5194805194805194,0.987012987012987,False
grouped,AAPL,575,grouped_575_AAPL_3,PRICE,75,0.6248221906116643,0.22701695757734322,0.2600231141930492,0.6266666666666667,0.64,False
grouped,AAPL,575,grouped_575_AAPL_3,FULL,75,0.4911095305832148,0.2490727833481508,-0.018857857160117855,0.49333333333333335,0.6666666666666666,False
grouped,AAPL,575,grouped_575_AAPL_3,GROUP_SVM,75,0.5,0.25189184036334106,0.0,0.5066666666666667,1.0,True
grouped,AAPL,575,grouped_575_AAPL_4,PRICE,75,0.6634615384615385,0.24345143255629817,0.3316820328267235,0.6666666666666666,0.5866666666666667,False
grouped,AAPL,575,grouped_575_AAPL_4,FULL,75,0.5822649572649572,0.254356322729039,0.16879147612098822,0.5866666666666667,0.6133333333333333,False
grouped,AAPL,575,grouped_575_AAPL_4,GROUP_SVM,75,0.5010683760683761,0.25152900798135724,0.006626150151005789,0.52,0.9733333333333334,False
grouped,AAPL,575,grouped_575_AAPL_5,PRICE,76,0.518815331010453,0.240477788439401,0.04411817712468953,0.5394736842105263,0.7631578947368421,False
grouped,AAPL,575,grouped_575_AAPL_5,FULL,76,0.43344947735191636,0.26919022560947425,-0.14120573129391514,0.4473684210526316,0.6710526315789473,False
grouped,AAPL,575,grouped_575_AAPL_5,GROUP_SVM,76,0.5,0.24906956339810787,0.0,0.5394736842105263,1.0,True
grouped,AAPL,575,grouped_575_AAPL_6,PRICE,77,0.49523809523809526,0.2665965519602919,-0.009787003658578392,0.5064935064935064,0.6233766233766234,False
grouped,AAPL,575,grouped_575_AAPL_6,FULL,77,0.5452380952380953,0.2454747928285495,0.09010914559387476,0.5454545454545454,0.5064935064935064,False
grouped,AAPL,575,grouped_575_AAPL_6,GROUP_SVM,77,0.4880952380952381,0.24645030326517428,-0.10471347707292389,0.5324675324675324,0.987012987012987,False
grouped,AAPL,575,grouped_575_AAPL_7,PRICE,75,0.5767857142857142,0.24295711274025952,0.16098659992515174,0.5866666666666667,0.6533333333333333,False
grouped,AAPL,575,grouped_575_AAPL_7,FULL,75,0.5803571428571429,0.2474490479495433,0.1636634176769943,0.5866666666666667,0.6,False
grouped,AAPL,575,grouped_575_AAPL_7,GROUP_SVM,75,0.5,0.24834233068443537,0.0,0.5333333333333333,1.0,True
grouped,AAPL,575,grouped_575_AAPL_8,PRICE,75,0.55,0.26138344399343494,0.10482848367219183,0.56,0.6533333333333333,False
grouped,AAPL,575,grouped_575_AAPL_8,FULL,75,0.4839285714285714,0.265404995063337,-0.0323047869190461,0.48,0.44,False
grouped,AAPL,575,grouped_575_AAPL_8,GROUP_SVM,75,0.5,0.2501376928806367,0.0,0.5333333333333333,1.0,True
grouped,AAPL,575,grouped_575_AAPL_9,PRICE,75,0.5832147937411095,0.2397540320146185,0.19482716754919716,0.5866666666666667,0.76,False
grouped,AAPL,575,grouped_575_AAPL_9,FULL,75,0.5590327169274538,0.2662181802507946,0.11934554464285947,0.56,0.5733333333333334,False
grouped,AAPL,575,grouped_575_AAPL_9,GROUP_SVM,75,0.5003556187766715,0.2535227300620852,0.0022071452356809585,0.5066666666666667,0.9733333333333334,False
grouped,AMZN,573,grouped_573_AMZN_0,PRICE,122,0.5607298474945533,0.24310214832743204,0.1212452620066512,0.5655737704918032,0.5491803278688525,False
grouped,AMZN,573,grouped_573_AMZN_0,FULL,122,0.5923202614379085,0.2369264471567472,0.18344542602799466,0.5901639344262295,0.4918032786885246,False
grouped,AMZN,573,grouped_573_AMZN_0,GROUP_SVM,122,0.49754901960784315,0.24699700838531613,-0.005154502220380916,0.5163934426229508,0.6639344262295082,False
grouped,AMZN,573,grouped_573_AMZN_1,PRICE,75,0.5455192034139402,0.23913333986589347,0.09242939793494466,0.5466666666666666,0.5866666666666667,False
grouped,AMZN,573,grouped_573_AMZN_1,FULL,75,0.5206258890469416,0.23820276332744195,0.04142895190028493,0.52,0.4533333333333333,False
grouped,AMZN,573,grouped_573_AMZN_1,GROUP_SVM,75,0.5576102418207681,0.2424743036919154,0.12348995867572692,0.56,0.68,False
grouped,AMZN,573,grouped_573_AMZN_2,PRICE,75,0.42460881934566147,0.28945653219267875,-0.15840120701615712,0.4266666666666667,0.6533333333333333,False
grouped,AMZN,573,grouped_573_AMZN_2,FULL,75,0.4391891891891892,0.26465424263793075,-0.12249597954735088,0.44,0.56,False
grouped,AMZN,573,grouped_573_AMZN_2,GROUP_SVM,75,0.4665718349928876,0.26503928183302156,-0.06685633001422475,0.4666666666666667,0.5066666666666667,False
grouped,AMZN,573,grouped_573_AMZN_3,PRICE,77,0.5402027027027028,0.26514855065875137,0.08351010851351005,0.5454545454545454,0.6363636363636364,False
grouped,AMZN,573,grouped_573_AMZN_3,FULL,77,0.5077702702702702,0.26421045806136884,0.015561583936152482,0.5064935064935064,0.4675324675324675,False
grouped,AMZN,573,grouped_573_AMZN_3,GROUP_SVM,77,0.49425675675675673,0.2561388921156886,-0.011486486486486487,0.4935064935064935,0.4805194805194805,False
grouped,AMZN,573,grouped_573_AMZN_4,PRICE,78,0.5111842105263158,0.24298525517933248,0.022547132982745872,0.5128205128205128,0.5641025641025641,False
grouped,AMZN,573,grouped_573_AMZN_4,FULL,78,0.5875,0.25986342369382187,0.17783037227748197,0.5897435897435898,0.5897435897435898,False
grouped,AMZN,573,grouped_573_AMZN_4,GROUP_SVM,78,0.5572368421052631,0.23296968211488917,0.13580494267934565,0.5641025641025641,0.7692307692307693,False
grouped,AMZN,573,grouped_573_AMZN_5,PRICE,75,0.5181365576102419,0.25004235709008044,0.0377811362502721,0.52,0.64,False
grouped,AMZN,573,grouped_573_AMZN_5,FULL,75,0.5181365576102419,0.2664528404792844,0.0377811362502721,0.52,0.64,False
grouped,AMZN,573,grouped_573_AMZN_5,GROUP_SVM,75,0.5046230440967283,0.25286620538992827,0.009713281562311523,0.5066666666666667,0.6533333333333333,False
grouped,AMZN,573,grouped_573_AMZN_6,PRICE,77,0.47941970310391363,0.2586382309672151,-0.04175653825485944,0.4805194805194805,0.5844155844155844,False
grouped,AMZN,573,grouped_573_AMZN_6,FULL,77,0.5067476383265856,0.26086667899709354,0.013504392004871415,0.5064935064935064,0.4805194805194805,False
grouped,AMZN,573,grouped_573_AMZN_6,GROUP_SVM,77,0.558029689608637,0.2454858586789858,0.11629503302177607,0.5584415584415584,0.5324675324675324,False
grouped,AMZN,573,grouped_573_AMZN_7,PRICE,75,0.5056899004267426,0.260099239803176,0.01150318502581778,0.5066666666666667,0.5733333333333334,False
grouped,AMZN,573,grouped_573_AMZN_7,FULL,75,0.466927453769559,0.25821896669659994,-0.06619218758430008,0.4666666666666667,0.48,False
grouped,AMZN,573,grouped_573_AMZN_7,GROUP_SVM,75,0.49288762446657186,0.2581465175362503,-0.014255200087214455,0.49333333333333335,0.5333333333333333,False
grouped,AMZN,573,grouped_573_AMZN_8,PRICE,75,0.4918207681365576,0.26613823429950223,-0.016794120341647477,0.49333333333333335,0.6133333333333333,False
grouped,AMZN,573,grouped_573_AMZN_8,FULL,75,0.45341394025604553,0.25201850078866156,-0.09317211948790896,0.4533333333333333,0.49333333333333335,False
grouped,AMZN,573,grouped_573_AMZN_8,GROUP_SVM,75,0.5323613086770982,0.2586961925357343,0.06542436483433862,0.5333333333333333,0.5733333333333334,False
grouped,AMZN,573,grouped_573_AMZN_9,PRICE,75,0.5395299145299145,0.2554064841576551,0.084673734775418,0.5466666666666666,0.68,False
grouped,AMZN,573,grouped_573_AMZN_9,FULL,75,0.46794871794871795,0.25497330419869174,-0.06419407387663693,0.4666666666666667,0.4666666666666667,False
grouped,AMZN,573,grouped_573_AMZN_9,GROUP_SVM,75,0.4807692307692308,0.2532160937255764,-0.038461538461538464,0.48,0.48,False
grouped,AMZN,574,grouped_574_AMZN_0,PRICE,122,0.5607298474945533,0.24310214832743204,0.1212452620066512,0.5655737704918032,0.5491803278688525,False
grouped,AMZN,574,grouped_574_AMZN_0,FULL,122,0.5923202614379085,0.2369264471567472,0.18344542602799466,0.5901639344262295,0.4918032786885246,False
grouped,AMZN,574,grouped_574_AMZN_0,GROUP_SVM,122,0.47685185185185186,0.244075894957075,-0.0546832908553695,0.5081967213114754,0.7704918032786885,False
grouped,AMZN,574,grouped_574_AMZN_1,PRICE,75,0.49217638691322907,0.2614899764141252,-0.015886302770068614,0.49333333333333335,0.5866666666666667,False
grouped,AMZN,574,grouped_574_AMZN_1,FULL,75,0.5725462304409672,0.271181919576845,0.14613555454771684,0.5733333333333334,0.56,False
grouped,AMZN,574,grouped_574_AMZN_1,GROUP_SVM,75,0.5035561877667141,0.25907018874455184,0.008041017310937808,0.5066666666666667,0.7333333333333333,False
grouped,AMZN,574,grouped_574_AMZN_2,PRICE,77,0.46558704453441296,0.25777078749266136,-0.07211227313725481,0.4675324675324675,0.6493506493506493,False
grouped,AMZN,574,grouped_574_AMZN_2,FULL,77,0.4284750337381916,0.2682079438213643,-0.14304993252361672,0.42857142857142855,0.5064935064935064,False
grouped,AMZN,574,grouped_574_AMZN_2,GROUP_SVM,77,0.4797570850202429,0.25331332165606196,-0.04076181018229082,0.4805194805194805,0.5584415584415584,False
grouped,AMZN,574,grouped_574_AMZN_3,PRICE,75,0.5988620199146515,0.25224714832400935,0.20074509863995793,0.6,0.5866666666666667,False
grouped,AMZN,574,grouped_574_AMZN_3,FULL,75,0.5341394025604552,0.24928219535560184,0.06876967272833734,0.5333333333333333,0.44,False
grouped,AMZN,574,grouped_574_AMZN_3,GROUP_SVM,75,0.62624466571835,0.24184930902197646,0.2530298015480566,0.6266666666666667,0.5333333333333333,False
grouped,AMZN,574,grouped_574_AMZN_4,PRICE,75,0.4388335704125178,0.2862683803946126,-0.12420200347508188,0.44,0.5866666666666667,False
grouped,AMZN,574,grouped_574_AMZN_4,FULL,75,0.5323613086770982,0.29811316813826555,0.06542436483433862,0.5333333333333333,0.5733333333333334,False
grouped,AMZN,574,grouped_574_AMZN_4,GROUP_SVM,75,0.5433854907539118,0.27279504740261534,0.09974619927914,0.5466666666666666,0.7466666666666667,False
grouped,AMZN,574,grouped_574_AMZN_5,PRICE,75,0.5316500711237554,0.25759016025935727,0.06542886726632322,0.5333333333333333,0.6266666666666667,False
grouped,AMZN,574,grouped_574_AMZN_5,FULL,75,0.6539829302987198,0.23373422061068988,0.3092885547038513,0.6533333333333333,0.4533333333333333,False
grouped,AMZN,574,grouped_574_AMZN_5,GROUP_SVM,75,0.5725462304409672,0.23920903732566112,0.14613555454771684,0.5733333333333334,0.56,False
grouped,AMZN,574,grouped_574_AMZN_6,PRICE,75,0.47830725462304413,0.2671049340997608,-0.044844504530850746,0.48,0.6266666666666667,False
grouped,AMZN,574,grouped_574_AMZN_6,FULL,75,0.5202702702702703,0.25637094948029326,0.040569405293603276,0.52,0.48,False
grouped,AMZN,574,grouped_574_AMZN_6,GROUP_SVM,75,0.5064011379800853,0.24901811202942686,0.012811391145348404,0.5066666666666667,0.52,False
grouped,AMZN,574,grouped_574_AMZN_7,PRICE,78,0.49670402109426504,0.27346100366863507,-0.006638063656978918,0.5,0.5641025641025641,False
grouped,AMZN,574,grouped_574_AMZN_7,FULL,78,0.472313777191826,0.331422737795521,-0.05546392502055731,0.47435897435897434,0.5384615384615384,False
grouped,AMZN,574,grouped_574_AMZN_7,GROUP_SVM,78,0.5240606460118655,0.2652755327784505,0.05820237295573326,0.5384615384615384,0.782051282051282,False
grouped,AMZN,574,grouped_574_AMZN_8,PRICE,77,0.5902027027027027,0.24207919873420944,0.1945973169323429,0.5974025974025974,0.6883116883116883,False
grouped,AMZN,574,grouped_574_AMZN_8,FULL,77,0.5131756756756757,0.265394541222228,0.027839535657549697,0.5194805194805194,0.6623376623376623,False
grouped,AMZN,574,grouped_574_AMZN_8,GROUP_SVM,77,0.5851351351351352,0.24208385860387932,0.22056438662814232,0.5974025974025974,0.8181818181818182,False
grouped,AMZN,574,grouped_574_AMZN_9,PRICE,75,0.5316500711237554,0.2595276739444891,0.06542886726632322,0.5333333333333333,0.6266666666666667,False
grouped,AMZN,574,grouped_574_AMZN_9,FULL,75,0.5195590327169275,0.2532710963670722,0.039201800239839754,0.52,0.5333333333333333,False
grouped,AMZN,574,grouped_574_AMZN_9,GROUP_SVM,75,0.4779516358463727,0.25515143037631466,-0.04632488129717803,0.48,0.6533333333333333,False
grouped,AMZN,575,grouped_575_AMZN_0,PRICE,122,0.5607298474945533,0.24310214832743204,0.1212452620066512,0.5655737704918032,0.5491803278688525,False
grouped,AMZN,575,grouped_575_AMZN_0,FULL,122,0.5645424836601307,0.26213339244791234,0.12830120192475206,0.5655737704918032,0.5163934426229508,False
grouped,AMZN,575,grouped_575_AMZN_0,GROUP_SVM,122,0.446078431372549,0.2514504776781358,-0.10964968063897376,0.45901639344262296,0.6065573770491803,False
grouped,AMZN,575,grouped_575_AMZN_1,PRICE,75,0.4871794871794872,0.26025591733610864,-0.02691746970091404,0.49333333333333335,0.6533333333333333,False
grouped,AMZN,575,grouped_575_AMZN_1,FULL,75,0.5331196581196581,0.26212413956107444,0.06619218758430008,0.5333333333333333,0.5066666666666667,False
grouped,AMZN,575,grouped_575_AMZN_1,GROUP_SVM,75,0.5384615384615384,0.24583058767021532,0.08440942199290868,0.5466666666666666,0.7066666666666667,False
grouped,AMZN,575,grouped_575_AMZN_2,PRICE,77,0.49121621621621625,0.27404659757123334,-0.017675381813942338,0.4935064935064935,0.5584415584415584,False
grouped,AMZN,575,grouped_575_AMZN_2,FULL,77,0.47871621621621624,0.2915465753105512,-0.042712109808862454,0.4805194805194805,0.5454545454545454,False
grouped,AMZN,575,grouped_575_AMZN_2,GROUP_SVM,77,0.48074324324324325,0.2587867543251821,-0.038487517213883535,0.4805194805194805,0.4935064935064935,False
grouped,AMZN,575,grouped_575_AMZN_3,PRICE,75,0.466927453769559,0.2851874371401648,-0.06619218758430008,0.4666666666666667,0.52,False
grouped,AMZN,575,grouped_575_AMZN_3,FULL,75,0.4388335704125178,0.2763176367766574,-0.12420200347508188,0.44,0.41333333333333333,False
grouped,AMZN,575,grouped_575_AMZN_3,GROUP_SVM,75,0.48008534850640117,0.2684510860123996,-0.03982930298719772,0.48,0.5066666666666667,False
grouped,AMZN,575,grouped_575_AMZN_4,PRICE,75,0.45056899004267426,0.2831003576687319,-0.10856075741986647,0.4533333333333333,0.7066666666666667,False
grouped,AMZN,575,grouped_575_AMZN_4,FULL,75,0.4242532005689901,0.27173965489286656,-0.16236642714771501,0.4266666666666667,0.68,False
grouped,AMZN,575,grouped_575_AMZN_4,GROUP_SVM,75,0.4366998577524893,0.2632201535566631,-0.14553133993186,0.44,0.7466666666666667,False
grouped,AMZN,575,grouped_575_AMZN_5,PRICE,77,0.5186314363143631,0.2502994519017733,0.04115539986039957,0.5324675324675324,0.7142857142857143,False
grouped,AMZN,575,grouped_575_AMZN_5,FULL,77,0.5010162601626016,0.27622306686992515,0.0020577699930199784,0.5064935064935064,0.5844155844155844,False
grouped,AMZN,575,grouped_575_AMZN_5,GROUP_SVM,77,0.5443766937669376,0.24041223678761633,0.08863336937547718,0.5454545454545454,0.5194805194805194,False
grouped,AMZN,575,grouped_575_AMZN_6,PRICE,78,0.46153846153846156,0.2641046857431486,-0.07958371636159366,0.46153846153846156,0.6282051282051282,False
grouped,AMZN,575,grouped_575_AMZN_6,FULL,78,0.4487179487179487,0.31620983374768696,-0.10425720702853739,0.44871794871794873,0.5897435897435898,False
grouped,AMZN,575,grouped_575_AMZN_6,GROUP_SVM,78,0.46153846153846156,0.2600356021685843,-0.0785943775593369,0.46153846153846156,0.6025641025641025,False
grouped,AMZN,575,grouped_575_AMZN_7,PRICE,75,0.5593883357041252,0.25438644250831316,0.11928680978185488,0.56,0.5466666666666666,False
grouped,AMZN,575,grouped_575_AMZN_7,FULL,75,0.5981507823613087,0.2621247780444575,0.2044626197073549,0.6,0.64,False
grouped,AMZN,575,grouped_575_AMZN_7,GROUP_SVM,75,0.5576102418207681,0.2542076054668022,0.12348995867572692,0.56,0.68,False
grouped,AMZN,575,grouped_575_AMZN_8,PRICE,75,0.561877667140825,0.25350539190812316,0.1289003472068107,0.56,0.64,False
grouped,AMZN,575,grouped_575_AMZN_8,FULL,75,0.5199146514935988,0.2864440395483092,0.03982930298719772,0.52,0.49333333333333335,False
grouped,AMZN,575,grouped_575_AMZN_8,GROUP_SVM,75,0.5202702702702703,0.25122505583133237,0.040569405293603276,0.52,0.52,False
grouped,AMZN,575,grouped_575_AMZN_9,PRICE,75,0.5138888888888888,0.25031030866816967,0.029160592175990215,0.52,0.6533333333333333,False
grouped,AMZN,575,grouped_575_AMZN_9,FULL,75,0.5085470085470085,0.25763696207077635,0.01715522035853204,0.5066666666666667,0.4533333333333333,False
grouped,AMZN,575,grouped_575_AMZN_9,GROUP_SVM,75,0.4807692307692308,0.25212262377739764,-0.038461538461538464,0.48,0.48,False
aggregation,AAPL,573,573_AAPL_0,PRICE,81,0.5095208845208845,0.2578037160293698,0.019402668530550206,0.5185185185185185,0.6049382716049383,False
aggregation,AAPL,573,573_AAPL_0,FULL,81,0.6765970515970516,0.22608527439721085,0.3531941031941032,0.6790123456790124,0.5432098765432098,False
aggregation,AAPL,573,573_AAPL_0,CONTROL,81,0.7014742014742015,0.2075953862636269,0.40294840294840295,0.7037037037037037,0.5432098765432098,False
aggregation,AAPL,573,573_AAPL_0,SET_BASE,81,0.6225429975429976,0.22769713975730538,0.2484666512683241,0.6296296296296297,0.5925925925925926,False
aggregation,AAPL,573,573_AAPL_0,MEAN_LINEAR,81,0.6993243243243243,0.23031964334997887,0.4008709252876504,0.7037037037037037,0.5679012345679012,False
aggregation,AAPL,573,573_AAPL_0,MEAN_THEN_MAP,81,0.6495700245700247,0.22608269670981815,0.30080761265806744,0.654320987654321,0.5679012345679012,False
aggregation,AAPL,573,573_AAPL_0,MAP_THEN_MEAN,81,0.6495700245700247,0.22611104956523168,0.30080761265806744,0.654320987654321,0.5679012345679012,False
aggregation,AAPL,573,573_AAPL_1,PRICE,81,0.5095208845208845,0.2615752668898987,0.019402668530550206,0.5185185185185185,0.6049382716049383,False
aggregation,AAPL,573,573_AAPL_1,FULL,81,0.687960687960688,0.23116998427562413,0.3768484337432518,0.691358024691358,0.5555555555555556,False
aggregation,AAPL,573,573_AAPL_1,CONTROL,81,0.7199017199017199,0.19632909059906178,0.4507336406057551,0.7283950617283951,0.6172839506172839,False
aggregation,AAPL,573,573_AAPL_1,SET_BASE,81,0.6117936117936118,0.22081674694695388,0.24699961059785966,0.6296296296296297,0.7160493827160493,False
aggregation,AAPL,573,573_AAPL_1,MEAN_LINEAR,81,0.6750614250614251,0.2096994010869139,0.3819483222695459,0.691358024691358,0.7037037037037037,False
aggregation,AAPL,573,573_AAPL_1,MEAN_THEN_MAP,81,0.6253071253071254,0.2182086730952929,0.2733945885718855,0.6419753086419753,0.7037037037037037,False
aggregation,AAPL,573,573_AAPL_1,MAP_THEN_MEAN,81,0.6388206388206389,0.2183720554681729,0.299396843066973,0.654320987654321,0.691358024691358,False
aggregation,AAPL,573,573_AAPL_2,PRICE,81,0.5933660933660934,0.23458917427756562,0.19401964810431033,0.6049382716049383,0.6419753086419753,False
aggregation,AAPL,573,573_AAPL_2,FULL,81,0.6538697788697789,0.22619574526818453,0.30679874368300325,0.654320987654321,0.5185185185185185,False
aggregation,AAPL,573,573_AAPL_2,CONTROL,81,0.6901105651105651,0.22819032518449356,0.3795224077987308,0.691358024691358,0.5308641975308642,False
aggregation,AAPL,573,573_AAPL_2,SET_BASE,81,0.6652334152334152,0.2277077354123799,0.3298595402192523,0.6666666666666666,0.5308641975308642,False
aggregation,AAPL,573,573_AAPL_2,MEAN_LINEAR,81,0.6133292383292384,0.23257032284475623,0.22721743799225474,0.6172839506172839,0.5555555555555556,False
aggregation,AAPL,573,573_AAPL_2,MEAN_THEN_MAP,81,0.6901105651105651,0.2260123733966377,0.3795224077987308,0.691358024691358,0.5308641975308642,False
aggregation,AAPL,573,573_AAPL_2,MAP_THEN_MEAN,81,0.6765970515970516,0.2262594612570013,0.3531941031941032,0.6790123456790124,0.5432098765432098,False
aggregation,AAPL,573,573_AAPL_3,PRICE,80,0.5858585858585859,0.23060912122766458,0.17910620335162064,0.6,0.65,False
aggregation,AAPL,573,573_AAPL_3,FULL,80,0.7007575757575758,0.20711517078902641,0.41552335611259605,0.7125,0.6375,False
aggregation,AAPL,573,573_AAPL_3,CONTROL,80,0.7171717171717171,0.18165310429510248,0.44107784267594224,0.725,0.6,False
aggregation,AAPL,573,573_AAPL_3,SET_BASE,80,0.7487373737373737,0.18808423016183812,0.5233940870676981,0.7625,0.6625,False
aggregation,AAPL,573,573_AAPL_3,MEAN_LINEAR,80,0.779040404040404,0.17907486607826345,0.5698962371301333,0.7875,0.6125,False
aggregation,AAPL,573,573_AAPL_3,MEAN_THEN_MAP,80,0.7487373737373737,0.18709762740070018,0.5233940870676981,0.7625,0.6625,False
aggregation,AAPL,573,573_AAPL_3,MAP_THEN_MEAN,80,0.7373737373737375,0.18726817914456145,0.49517597397212765,0.75,0.65,False
aggregation,AAPL,573,573_AAPL_4,PRICE,80,0.5429292929292929,0.25085644229008797,0.08640580991868034,0.55,0.575,False
aggregation,AAPL,573,573_AAPL_4,FULL,80,0.7247474747474747,0.2083197640559012,0.447801930486707,0.725,0.525,False
aggregation,AAPL,573,573_AAPL_4,CONTROL,80,0.7058080808080808,0.19952290172729176,0.4159720094964927,0.7125,0.5875,False
aggregation,AAPL,573,573_AAPL_4,SET_BASE,80,0.6022727272727273,0.23199767794891074,0.20887599641421176,0.6125,0.6125,False
aggregation,AAPL,573,573_AAPL_4,MEAN_LINEAR,80,0.6186868686868687,0.23155401334468834,0.23888665095164563,0.625,0.575,False
aggregation,AAPL,573,573_AAPL_4,MEAN_THEN_MAP,80,0.5883838383838385,0.23359652471326534,0.1816497536376887,0.6,0.625,False
aggregation,AAPL,573,573_AAPL_4,MAP_THEN_MEAN,80,0.577020202020202,0.23339140603982472,0.15730167631193726,0.5875,0.6125,False
aggregation,AAPL,573,573_AAPL_5,PRICE,80,0.5361407919547454,0.2478723474820052,0.07775196998190148,0.55,0.6875,False
aggregation,AAPL,573,573_AAPL_5,FULL,80,0.7796983029541169,0.1838133104086511,0.5761151385260462,0.7875,0.625,False
aggregation,AAPL,573,573_AAPL_5,CONTROL,80,0.7699560025141421,0.1863249389200956,0.5468298016086309,0.775,0.5875,False
aggregation,AAPL,573,573_AAPL_5,SET_BASE,80,0.6734758013827782,0.20592076284542635,0.3774890458109772,0.6875,0.7,False
aggregation,AAPL,573,573_AAPL_5,MEAN_LINEAR,80,0.6986172218730358,0.20158064351939148,0.4321976031748869,0.7125,0.7,False
aggregation,AAPL,573,573_AAPL_5,MEAN_THEN_MAP,80,0.6967316153362665,0.20643842527792094,0.439353313598597,0.7125,0.725,False
aggregation,AAPL,573,573_AAPL_5,MAP_THEN_MEAN,80,0.6967316153362665,0.20652232619432417,0.439353313598597,0.7125,0.725,False
aggregation,AAPL,573,573_AAPL_6,PRICE,80,0.6153362664990571,0.2453729869745911,0.23924721303589203,0.625,0.6375,False
