phase,symbol,period,method,n,BA,MCC,Brier,ECE10,pred_up,up_rate,constant,source,scope,invalid_n,news_ratio,days
frozen,AMZN,2018-10,P0_cal,69,0.5104166666666666,0.0802111184899685,0.2754758642932306,0.2558973647832946,0.9855072463768116,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P0_policy_raw,69,0.4166666666666666,-0.1859244503409056,0.2826908255505242,0.2821040622558092,0.782608695652174,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P0_policy_price,69,0.5059523809523809,0.012712320904523,0.2741215244419333,0.261202979531739,0.7536231884057971,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P0_policy_learned,69,0.5104166666666666,0.0802111184899685,0.2832738952995091,0.2734162806355917,0.9855072463768116,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P0_strict,69,0.5059523809523809,0.012712320904523,0.2741215244419333,0.261202979531739,0.7536231884057971,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P1_raw,69,0.4375,-0.1165228999248497,0.2980200277678547,0.2517165723162853,0.4202898550724637,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P1_cal,69,0.5,0.0,0.273926096821301,0.2513316054404174,1.0,0.3043478260869565,True,paragraph_calibration,,,,
frozen,AMZN,2018-10,P1_policy_raw,69,0.40625,-0.2145290825802582,0.2817998783742564,0.2943687331940369,0.7971014492753623,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P1_policy_price,69,0.4955357142857142,-0.0097345149684593,0.2732305772656654,0.2590075542956599,0.7681159420289855,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P1_policy_learned,69,0.5,0.0,0.2823829481232412,0.2712208553995126,1.0,0.3043478260869565,True,paragraph_calibration,,,,
frozen,AMZN,2018-10,P1_strict,69,0.4955357142857142,-0.0097345149684593,0.2732305772656654,0.2590075542956599,0.7681159420289855,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P2_raw,69,0.4776785714285714,-0.0410874101168234,0.297619335693901,0.2476513648453592,0.5072463768115942,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P2_cal,69,0.4776785714285714,-0.0410874101168234,0.2498077317035427,0.1948643458786427,0.5072463768115942,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P2_policy_raw,69,0.4776785714285714,-0.0410874101168234,0.2634707172148541,0.2285976571011876,0.5072463768115942,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P2_policy_price,69,0.5669642857142857,0.1233659428049566,0.2549014161062632,0.2285194303067928,0.4782608695652174,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P2_policy_learned,69,0.5714285714285714,0.1448835865248885,0.2640537869638389,0.2407327314106453,0.7101449275362319,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P2_strict,69,0.5669642857142857,0.1233659428049566,0.2549014161062632,0.2285194303067928,0.4782608695652174,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P3_raw,69,0.4776785714285714,-0.0410874101168234,0.2954912180331853,0.2458557706338694,0.5072463768115942,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P3_cal,69,0.4776785714285714,-0.0410874101168234,0.2497744561326205,0.1948311652626721,0.5072463768115942,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P3_policy_raw,69,0.4776785714285714,-0.0410874101168234,0.2634374416428383,0.228564476486119,0.5072463768115942,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P3_policy_price,69,0.5669642857142857,0.1233659428049566,0.2548681405342473,0.228486249691724,0.4782608695652174,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P3_policy_learned,69,0.5714285714285714,0.1448835865248885,0.2640205113918231,0.2406995507955766,0.7101449275362319,0.3043478260869565,False,paragraph_calibration,,,,
frozen,AMZN,2018-10,P3_strict,69,0.5669642857142857,0.1233659428049566,0.2548681405342473,0.228486249691724,0.4782608695652174,0.3043478260869565,False,paragraph_calibration,,,,
